"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/06/01","449,402","78,329,850","175.00","176.00","173.00","174.00"," 0.00","323",
"2016/06/02","261,500","45,573,249","174.50","175.50","173.50","173.50","-0.50","237",
"2016/06/03","161,350","27,975,073","173.50","174.50","173.00","173.00","-0.50","151",
"2016/06/04","72,822","12,628,350","173.50","174.50","173.00","174.00","+1.00","80",
"2016/06/06","181,800","31,636,600","174.00","174.50","173.50","173.50","-0.50","144",
"2016/06/07","248,565","43,186,375","173.00","174.50","173.00","173.50"," 0.00","215",
"2016/06/08","356,565","61,784,592","173.50","174.00","172.50","173.50"," 0.00","304",
"2016/06/13","291,750","50,100,750","173.00","173.50","171.00","171.00","-2.50","263",
"2016/06/14","320,600","54,760,499","171.00","171.50","170.00","171.00"," 0.00","300",
"2016/06/15","185,391","31,702,446","171.00","172.50","170.00","170.50","-0.50","163",
"2016/06/16","182,767","31,219,807","170.50","171.50","170.50","170.50"," 0.00","142",
"2016/06/17","268,700","45,878,600","171.00","172.00","170.00","170.50"," 0.00","207",
"2016/06/20","412,030","71,118,202","170.50","174.00","170.50","173.50","+3.00","313",
"2016/06/21","393,280","68,534,138","173.50","175.00","173.00","175.00","+1.50","284",
"2016/06/22","280,300","48,879,548","175.00","175.50","173.50","173.50","-1.50","249",
"2016/06/23","175,930","30,447,320","173.50","174.00","172.50","173.00","-0.50","166",
"2016/06/24","361,400","62,042,198","173.50","173.50","170.00","170.50","-2.50","291",
"2016/06/27","179,546","30,653,912","171.00","171.50","170.00","170.50"," 0.00","188",
"2016/06/28","222,310","38,131,095","171.00","173.00","170.00","173.00","+2.50","207",
"2016/06/29","178,156","30,846,644","173.50","174.00","172.00","173.50","+0.50","175",
"2016/06/30","211,750","36,730,124","174.00","174.50","172.50","173.00","-0.50","185",
