"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/08/01","572,754","110,714,522","198.00","198.50","189.50","191.00","-7.00","470",
"2013/08/02","811,951","153,984,016","191.00","191.00","188.00","190.00","-1.00","570",
"2013/08/05","624,971","117,652,048","190.00","191.00","185.00","185.00","-5.00","566",
"2013/08/06","837,543","158,984,385","185.00","195.00","184.50","194.00","+9.00","782",
"2013/08/07","401,403","76,524,473","194.00","194.00","189.00","189.00","-5.00","294",
"2013/08/08","468,355","88,982,981","189.00","193.00","189.00","189.00"," 0.00","373",
"2013/08/09","416,278","78,184,986","189.50","191.50","186.50","186.50","-2.50","368",
"2013/08/12","172,217","32,223,513","186.50","189.00","186.00","186.50"," 0.00","155",
"2013/08/13","162,852","30,517,380","187.00","188.50","186.50","187.00","+0.50","155",
"2013/08/14","400,576","74,938,076","187.00","187.50","186.00","186.00","-1.00","330",
"2013/08/15","172,100","31,915,800","185.00","187.00","185.00","185.50","-0.50","156",
"2013/08/16","331,205","62,352,847","185.00","191.00","185.00","187.00","+1.50","286",
"2013/08/19","198,353","37,056,364","187.00","188.00","186.00","186.00","-1.00","194",
"2013/08/20","407,469","76,218,703","187.50","189.50","185.00","186.00"," 0.00","357",
"2013/08/22","940,226","168,534,680","185.00","185.00","177.00","177.00","-9.00","798",
"2013/08/23","1,001,625","172,979,875","177.50","178.50","170.00","172.00","-5.00","837",
"2013/08/26","534,365","92,909,740","172.00","175.00","172.00","174.00","+2.00","418",
"2013/08/27","371,142","64,077,424","174.00","175.00","170.00","170.00","-4.00","306",
"2013/08/28","1,237,130","202,899,430","169.00","169.00","160.00","160.00","-10.00","1,073",
"2013/08/29","1,176,068","189,187,948","161.00","163.00","158.50","159.00","-1.00","852",
"2013/08/30","1,649,558","269,244,520","160.00","167.50","157.00","165.00","+6.00","1,174",
