"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/02/02","718,243","117,768,193","164.00","165.00","163.00","163.00","-0.50","227",
"2017/02/03","251,300","41,220,800","163.50","165.00","163.50","165.00","+2.00","226",
"2017/02/06","654,997","108,592,492","165.50","167.00","164.50","166.50","+1.50","382",
"2017/02/07","457,590","76,456,501","166.00","169.00","165.00","168.50","+2.00","423",
"2017/02/08","368,279","62,468,709","167.50","170.50","167.00","170.00","+1.50","346",
"2017/02/09","232,656","39,620,488","170.00","171.00","170.00","170.00"," 0.00","197",
"2017/02/10","303,516","51,744,736","170.00","171.00","170.00","170.50","+0.50","246",
"2017/02/13","348,843","59,247,810","171.00","171.00","169.00","169.00","-1.50","317",
"2017/02/14","277,007","46,496,184","169.00","169.50","166.50","169.00"," 0.00","266",
"2017/02/15","337,765","57,569,426","171.00","171.00","169.00","170.00","+1.00","328",
"2017/02/16","371,469","62,900,730","170.00","171.00","167.50","170.00"," 0.00","352",
"2017/02/17","126,791","21,481,261","170.00","171.00","169.00","169.00","-1.00","124",
"2017/02/18","49,315","8,369,365","170.50","170.50","169.00","169.50","+0.50","53",
"2017/02/20","129,223","21,907,020","171.00","171.00","169.00","169.00","-0.50","122",
"2017/02/21","121,856","20,681,376","171.00","171.00","169.00","170.00","+1.00","121",
"2017/02/22","327,056","55,112,044","170.00","170.00","167.50","169.50","-0.50","269",
"2017/02/23","183,549","31,035,601","169.50","170.50","168.50","169.50"," 0.00","122",
"2017/02/24","210,548","35,486,208","169.50","169.50","168.00","169.50"," 0.00","161",
