"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/04/01","189,494","35,431,872","186.00","187.50","186.00","187.00","+1.00","180",
"2014/04/02","218,405","40,603,830","187.50","187.50","185.00","185.00","-2.00","182",
"2014/04/03","370,416","68,224,167","185.50","186.00","183.50","183.50","-1.50","305",
"2014/04/07","309,550","56,953,800","183.50","185.00","183.00","184.00","+0.50","273",
"2014/04/08","195,100","35,981,100","184.00","185.50","183.50","184.00"," 0.00","143",
"2014/04/09","142,223","26,301,701","184.00","185.50","184.00","185.00","+1.00","130",
"2014/04/10","260,192","48,145,307","185.50","186.00","184.00","185.00"," 0.00","225",
"2014/04/11","410,855","75,455,675","183.50","184.50","183.00","183.50","-1.50","234",
"2014/04/14","318,001","57,487,679","183.00","183.00","179.50","180.00","-3.50","272",
"2014/04/15","189,792","34,357,436","180.00","182.00","180.00","181.00","+1.00","153",
"2014/04/16","319,153","57,496,999","181.00","181.50","179.50","180.50","-0.50","271",
"2014/04/17","173,234","31,341,556","181.00","181.50","180.50","181.00","+0.50","137",
"2014/04/18","132,446","23,954,948","181.00","181.00","180.50","180.50","-0.50","109",
"2014/04/21","164,802","29,625,758","180.00","181.00","179.50","179.50","-1.00","136",
"2014/04/22","321,442","57,651,560","180.00","180.00","178.00","179.00","-0.50","273",
"2014/04/23","238,897","42,629,063","179.00","180.00","176.50","177.50","-1.50","212",
"2014/04/24","525,286","92,107,477","178.00","178.00","174.00","174.00","-3.50","453",
"2014/04/25","963,697","164,850,460","174.00","176.00","169.50","170.00","-4.00","727",
"2014/04/28","690,324","116,454,739","170.00","172.50","165.00","168.00","-2.00","542",
"2014/04/29","623,421","105,477,199","169.00","170.50","168.00","168.00"," 0.00","468",
"2014/04/30","244,404","41,753,784","168.00","171.50","168.00","171.00","+3.00","202",
