"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/11/03","6,999,614","1,137,319,409","158.00","167.50","158.00","160.00","+3.00","4,059",
"2014/11/04","3,193,268","509,991,234","160.00","161.50","158.00","159.50","-0.50","2,003",
"2014/11/05","3,445,073","552,337,706","162.00","162.00","159.00","160.50","+1.00","1,834",
"2014/11/06","3,092,050","485,350,300","161.50","162.00","153.00","154.50","-6.00","1,968",
"2014/11/07","8,158,683","1,320,758,012","157.00","165.00","157.00","164.50","+10.00","4,044",
"2014/11/10","7,200,639","1,230,652,047","165.50","175.50","165.50","174.00","+9.50","4,382",
"2014/11/11","4,959,497","844,654,493","175.00","175.50","168.00","169.00","-5.00","3,270",
"2014/11/12","3,918,390","665,032,520","169.00","174.00","168.00","168.00","-1.00","2,661",
"2014/11/13","1,843,212","313,263,925","169.00","172.00","168.00","169.50","+1.50","1,478",
"2014/11/14","3,301,455","551,389,294","170.00","171.50","164.50","166.50","-3.00","2,382",
"2014/11/17","2,844,562","479,002,416","168.50","170.00","167.50","168.00","+1.50","2,017",
"2014/11/18","2,698,287","453,422,851","168.50","169.00","166.50","168.50","+0.50","1,670",
"2014/11/19","4,120,676","698,822,401","170.00","172.50","168.00","168.50"," 0.00","2,223",
"2014/11/20","2,803,140","473,752,583","168.50","170.50","168.00","169.00","+0.50","1,834",
"2014/11/21","4,200,243","719,123,399","169.00","173.00","169.00","173.00","+4.00","2,707",
"2014/11/24","2,347,432","403,800,151","174.00","175.00","170.00","170.50","-2.50","1,619",
"2014/11/25","2,145,779","364,387,930","172.00","172.00","169.00","170.00","-0.50","1,278",
"2014/11/26","2,562,290","436,085,800","171.50","172.00","169.00","170.00"," 0.00","1,399",
"2014/11/27","3,860,174","669,005,428","171.00","175.00","170.50","173.00","+3.00","2,035",
"2014/11/28","3,450,017","606,040,975","174.50","178.00","174.00","175.00","+2.00","2,306",
