"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/03/01","9,358,219","849,832,444","89.00","92.40","88.70","91.20","+3.20","5,341",
"2012/03/02","7,353,506","671,009,775","91.80","92.00","90.40","90.70","-0.50","3,721",
"2012/03/03","3,260,896","295,095,463","90.00","91.00","89.40","90.70"," 0.00","1,858",
"2012/03/05","2,563,602","230,246,075","90.00","90.70","89.00","89.00","-1.70","1,598",
"2012/03/06","3,938,886","344,910,096","89.90","89.90","86.50","87.50","-1.50","2,107",
"2012/03/07","2,874,135","252,102,849","86.00","88.90","85.80","87.50"," 0.00","1,826",
"2012/03/08","3,112,283","275,932,613","88.80","89.90","87.10","89.20","+1.70","1,961",
"2012/03/09","4,938,127","446,919,588","89.20","91.90","88.60","90.60","+1.40","3,005",
"2012/03/12","1,592,543","143,328,481","90.60","91.10","88.80","89.00","-1.60","1,157",
"2012/03/13","1,637,770","147,064,108","90.50","90.70","89.00","89.50","+0.50","1,256",
"2012/03/14","11,034,321","1,019,776,683","91.70","93.30","90.50","91.90","+2.40","5,670",
"2012/03/15","6,312,583","584,611,268","92.00","93.30","91.60","92.90","+1.00","3,447",
"2012/03/16","5,528,124","512,754,299","93.00","93.80","91.30","91.30","-1.60","2,505",
"2012/03/19","2,344,351","216,098,156","92.50","92.80","91.30","92.50","+1.20","1,328",
"2012/03/20","4,458,276","413,544,967","93.00","94.00","91.70","92.30","-0.20","2,348",
"2012/03/21","6,426,036","593,921,192","93.20","93.80","91.00","91.70","-0.60","2,665",
"2012/03/22","4,492,510","416,640,006","92.50","93.60","91.80","92.50","+0.80","2,599",
"2012/03/23","2,320,219","214,264,870","92.80","92.80","91.80","92.60","+0.10","1,182",
"2012/03/26","2,247,764","206,045,494","92.60","92.60","91.10","91.70","-0.90","1,506",
"2012/03/27","3,211,267","290,361,368","91.70","92.00","89.50","90.00","-1.70","1,863",
"2012/03/28","2,634,541","238,561,352","90.40","91.00","90.00","90.70","+0.70","1,884",
"2012/03/29","5,018,276","442,186,740","89.40","90.20","86.90","88.00","-2.70","3,198",
"2012/03/30","2,849,295","252,267,350","88.80","89.90","87.40","89.90","+1.90","1,614",
