"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/11/01","2,731,027","244,510,503","89.00","90.60","88.80","90.00","+1.00","1,687",
" 2010/11/02","1,585,563","141,459,438","90.00","90.10","88.50","88.60","-1.40","926",
" 2010/11/03","8,378,870","718,374,696","88.90","89.00","84.50","85.00","-3.60","4,326",
" 2010/11/04","3,917,488","336,490,591","85.00","87.00","84.70","87.00","+2.00","2,170",
" 2010/11/05","4,586,049","404,259,424","88.00","89.00","87.20","88.60","+1.60","2,230",
" 2010/11/08","2,394,493","209,336,029","88.60","88.60","86.20","87.90","-0.70","1,426",
" 2010/11/09","3,658,055","323,823,041","87.90","89.20","87.60","88.50","+0.60","1,481",
" 2010/11/10","2,474,510","218,141,049","88.50","88.70","87.80","88.70","+0.20","1,173",
" 2010/11/11","3,218,579","287,024,210","88.70","90.20","88.40","88.40","-0.30","1,953",
" 2010/11/12","2,619,288","229,914,444","88.00","88.40","87.00","88.40"," 0.00","1,496",
" 2010/11/15","1,821,824","160,849,372","88.00","89.00","87.60","88.00","-0.40","1,208",
" 2010/11/16","2,199,117","193,411,731","87.30","88.50","87.10","87.50","-0.50","1,150",
" 2010/11/17","3,719,955","323,912,860","87.00","88.00","86.50","87.80","+0.30","1,719",
" 2010/11/18","1,519,992","132,649,889","87.00","87.80","87.00","87.10","-0.70","800",
" 2010/11/19","9,549,389","867,010,900","87.50","92.00","87.50","90.80","+3.70","5,018",
" 2010/11/22","6,797,439","626,712,301","91.90","92.90","91.00","91.40","+0.60","3,674",
" 2010/11/23","8,434,062","782,797,904","92.00","93.40","92.00","92.30","+0.90","3,698",
" 2010/11/24","3,988,532","366,021,867","91.00","92.30","91.00","91.70","-0.60","1,832",
" 2010/11/25","13,756,673","1,304,775,789","92.40","97.00","92.00","94.80","+3.10","6,751",
" 2010/11/26","7,500,500","715,309,766","95.00","96.30","94.90","95.50","+0.70","3,912",
" 2010/11/29","5,012,528","478,861,388","96.70","96.70","93.90","96.00","+0.50","2,541",
" 2010/11/30","9,047,534","879,717,615","96.00","98.20","95.60","97.00","+1.00","4,530",
