"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/11/01","5,263,392","400,759,117","74.80","76.90","74.70","76.10","+1.60","3,082",
"2011/11/02","12,246,686","954,398,567","75.50","79.30","75.30","78.40","+2.30","6,663",
"2011/11/03","11,707,654","918,645,675","78.40","79.60","77.20","77.20","-1.20","5,132",
"2011/11/04","11,683,560","949,490,835","79.40","82.40","79.00","81.90","+4.70","6,049",
"2011/11/07","5,353,899","433,729,919","81.30","81.50","80.30","81.00","-0.90","3,158",
"2011/11/08","5,655,693","449,888,103","80.50","81.60","78.60","79.00","-2.00","3,255",
"2011/11/09","3,746,955","295,087,291","79.50","80.00","77.70","77.70","-1.30","2,253",
"2011/11/10","5,708,930","427,741,567","75.20","76.40","74.10","74.30","-3.40","3,134",
"2011/11/11","5,189,341","398,884,392","75.00","79.00","74.30","78.90","+4.60","3,179",
"2011/11/14","6,822,397","547,029,370","80.50","80.90","79.20","79.30","+0.40","3,288",
"2011/11/15","6,121,025","488,857,719","79.50","80.50","79.00","79.10","-0.20","3,199",
"2011/11/16","4,860,774","381,390,672","79.30","80.50","76.50","77.00","-2.10","2,914",
"2011/11/17","3,392,636","265,293,744","77.00","78.70","76.50","78.70","+1.70","2,090",
"2011/11/18","4,836,521","377,457,096","78.20","79.00","77.10","77.10","-1.60","2,484",
"2011/11/21","3,944,419","301,045,713","77.00","77.60","75.30","75.70","-1.40","2,152",
"2011/11/22","3,052,861","232,976,336","77.50","77.50","75.40","75.70"," 0.00","1,984",
"2011/11/23","5,159,709","374,830,394","75.70","75.70","70.50","71.00","-4.70","3,272",
"2011/11/24","4,166,149","296,397,616","70.00","72.70","69.00","71.20","+0.20","2,558",
"2011/11/25","5,179,156","360,854,568","72.20","72.60","68.10","68.80","-2.40","2,961",
"2011/11/28","4,790,714","346,370,139","70.80","73.60","70.60","73.60","+4.80","2,751",
"2011/11/29","6,109,016","460,654,414","74.00","76.60","74.00","76.50","+2.90","3,622",
"2011/11/30","6,278,487","469,823,972","76.80","76.80","73.30","73.30","-3.20","3,516",
