"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/03/01","4,443,755","414,648,270","91.00","95.00","90.50","94.00","+3.70","2,652",
" 2010/03/02","3,937,535","373,132,424","95.90","95.90","93.80","93.90","-0.10","2,254",
" 2010/03/03","2,892,359","272,729,295","94.60","95.10","93.30","93.90"," 0.00","1,479",
" 2010/03/04","2,777,793","260,812,013","95.00","95.00","93.00","93.00","-0.90","1,498",
" 2010/03/05","2,918,362","276,385,463","93.80","95.50","93.80","94.70","+1.70","1,720",
" 2010/03/08","6,210,783","602,252,731","95.90","98.30","95.70","97.50","+2.80","3,542",
" 2010/03/09","9,643,207","961,969,900","97.50","101.50","97.50","100.50","+3.00","4,879",
" 2010/03/10","5,031,738","500,357,062","101.50","101.50","98.60","99.00","-1.50","2,502",
" 2010/03/11","4,594,030","453,468,730","99.50","100.00","97.60","98.10","-0.90","2,340",
" 2010/03/12","6,883,868","686,109,000","98.90","101.00","98.00","100.00","+1.90","3,468",
" 2010/03/15","3,689,456","363,372,688","100.00","100.50","97.60","97.60","-2.40","1,820",
" 2010/03/16","3,253,962","322,753,614","98.10","99.80","97.90","99.40","+1.80","1,780",
" 2010/03/17","7,159,162","725,942,524","100.50","102.50","100.00","102.50","+3.10","4,049",
" 2010/03/18","5,246,218","536,436,318","103.00","103.00","101.00","103.00","+0.50","2,433",
" 2010/03/19","4,297,563","440,519,989","103.00","103.50","101.00","103.50","+0.50","2,042",
" 2010/03/22","3,686,624","373,063,700","103.00","103.50","100.00","100.50","-3.00","1,982",
" 2010/03/23","3,996,727","398,889,880","101.00","101.50","98.80","98.90","-1.60","2,230",
" 2010/03/24","3,079,231","307,410,492","100.50","100.50","99.20","99.20","+0.30","1,522",
" 2010/03/25","2,962,632","295,046,504","98.50","100.50","98.50","99.70","+0.50","1,644",
" 2010/03/26","4,958,977","496,911,454","99.70","102.00","98.90","102.00","+2.30","2,638",
" 2010/03/29","3,638,141","369,446,741","102.50","102.50","101.00","101.00","-1.00","1,741",
" 2010/03/30","3,587,925","359,319,800","102.00","102.00","99.50","100.00","-1.00","1,655",
" 2010/03/31","3,224,994","320,911,793","99.10","100.50","98.80","99.00","-1.00","1,690",
