"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/09/01","2,416,723","278,946,145","117.00","117.00","114.50","115.00","-2.50","1,622",
"2017/09/04","1,632,049","188,131,684","114.50","116.50","114.00","115.50","+0.50","929",
"2017/09/05","1,257,325","144,853,200","116.00","116.00","115.00","115.50"," 0.00","688",
"2017/09/06","1,961,097","225,266,195","115.00","116.00","114.00","115.50"," 0.00","1,170",
"2017/09/07","2,187,202","253,211,730","115.50","117.00","115.00","115.00","-0.50","1,282",
"2017/09/08","2,382,381","276,455,577","115.00","117.00","115.00","117.00","+2.00","1,759",
"2017/09/11","1,384,408","161,030,828","117.00","117.50","116.00","116.00","-1.00","1,148",
"2017/09/12","1,542,285","179,415,697","117.00","117.50","115.50","116.50","+0.50","1,126",
"2017/09/13","1,680,595","195,799,812","116.50","117.00","115.50","116.00","-0.50","1,377",
"2017/09/14","1,708,114","199,857,838","116.50","117.50","116.00","117.00","+1.00","1,112",
"2017/09/15","2,218,036","260,491,726","116.50","119.00","116.50","117.00"," 0.00","1,230",
"2017/09/18","1,111,895","129,480,215","117.00","117.50","116.00","117.00"," 0.00","856",
"2017/09/19","2,204,750","258,849,500","117.50","118.50","116.00","116.00","-1.00","1,488",
"2017/09/20","1,920,979","219,894,609","116.00","116.50","113.50","114.00","-2.00","1,231",
"2017/09/21","927,446","106,346,736","114.00","115.50","114.00","115.50","+1.50","673",
"2017/09/22","1,057,676","120,038,221","114.50","115.00","112.50","113.00","-2.50","794",
"2017/09/25","2,450,172","271,693,670","113.00","113.00","109.00","111.50","-1.50","1,772",
"2017/09/26","1,285,963","143,156,872","111.50","112.00","110.50","111.50"," 0.00","783",
"2017/09/27","1,061,560","118,728,998","111.00","112.50","111.00","112.00","+0.50","703",
"2017/09/28","1,570,849","175,539,588","111.00","112.50","111.00","112.00"," 0.00","972",
"2017/09/29","1,928,040","218,234,034","113.00","114.00","112.00","114.00","+2.00","1,290",
"2017/09/30","581,082","66,267,886","114.50","114.50","113.50","114.50","+0.50","441",
