"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/01/02","6,387,870","145,451,726","22.85","22.90","22.65","22.85"," 0.00","1,985",
"2014/01/03","10,256,194","230,664,764","22.80","22.80","22.35","22.35","-0.50","3,521",
"2014/01/06","8,894,283","200,185,191","22.50","22.70","22.35","22.35"," 0.00","2,257",
"2014/01/07","8,502,059","191,272,537","22.60","22.75","22.25","22.25","-0.10","3,547",
"2014/01/08","18,808,521","423,187,761","22.35","22.75","22.30","22.55","+0.30","4,958",
"2014/01/09","22,860,423","522,170,883","22.65","22.95","22.55","22.85","+0.30","5,983",
"2014/01/10","15,605,319","351,308,522","23.00","23.00","22.35","22.40","-0.45","3,655",
"2014/01/13","9,201,779","206,969,880","22.50","22.55","22.40","22.50","+0.10","1,911",
"2014/01/14","2,466,606","55,255,094","22.35","22.50","22.30","22.40","-0.10","949",
"2014/01/15","49,224,698","1,162,292,667","22.50","23.95","22.50","23.75","+1.35","10,654",
"2014/01/16","28,560,865","683,331,849","23.95","24.20","23.65","23.90","+0.15","6,793",
"2014/01/17","25,505,941","594,997,208","23.90","23.90","23.05","23.05","-0.85","6,502",
"2014/01/20","19,920,988","468,642,239","23.05","23.95","22.95","23.80","+0.75","5,758",
"2014/01/21","17,911,705","429,603,428","23.80","24.15","23.70","23.95","+0.15","6,109",
"2014/01/22","8,623,057","207,553,526","24.05","24.20","23.85","24.15","+0.20","2,795",
"2014/01/23","8,168,549","193,678,694","24.00","24.15","23.45","23.45","-0.70","3,076",
"2014/01/24","7,742,542","182,058,123","23.50","23.75","23.30","23.60","+0.15","2,689",
"2014/01/27","13,964,267","319,729,934","23.10","23.40","22.75","22.75","-0.85","4,737",
