"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/10/01","14,673,462","336,866,576","22.70","23.20","22.55","23.05","+0.30","5,909",
"2014/10/02","15,977,490","367,089,807","22.85","23.40","22.75","23.15","+0.10","5,731",
"2014/10/03","15,076,270","354,760,534","23.30","23.85","23.15","23.50","+0.35","5,107",
"2014/10/06","12,634,108","297,260,979","23.60","23.70","23.30","23.50"," 0.00","4,756",
"2014/10/07","14,720,343","343,092,563","23.50","23.65","23.05","23.10","-0.40","4,849",
"2014/10/08","14,336,490","327,818,549","23.00","23.20","22.65","22.65","-0.45","5,075",
"2014/10/09","28,289,434","623,735,028","22.75","23.00","21.65","21.70","-0.95","8,110",
"2014/10/13","34,075,502","716,329,569","21.25","21.30","20.80","20.80","-0.90","9,880",
"2014/10/14","19,388,797","411,398,866","20.85","21.50","20.80","21.20","+0.40","6,739",
"2014/10/15","38,125,746","790,638,540","21.30","21.55","20.30","20.50","-0.70","10,197",
"2014/10/16","24,978,205","520,326,705","20.40","21.60","19.90","21.50","+1.00","8,142",
"2014/10/17","32,695,796","673,471,925","21.50","21.50","20.20","20.20","-1.30","8,544",
"2014/10/20","13,510,031","284,594,442","20.95","21.30","20.65","21.10","+0.90","5,278",
"2014/10/21","16,725,192","346,662,676","21.10","21.10","20.60","20.65","-0.45","4,457",
"2014/10/22","11,468,535","239,973,565","21.20","21.25","20.75","20.80","+0.15","3,136",
"2014/10/23","8,525,096","178,031,350","20.80","21.00","20.70","20.95","+0.15","2,171",
"2014/10/24","9,531,609","197,661,692","20.95","21.05","20.60","20.80","-0.15","2,490",
"2014/10/27","16,395,010","342,440,938","20.80","21.15","20.65","20.90","+0.10","3,064",
"2014/10/28","15,906,037","336,315,767","21.20","21.30","21.00","21.00","+0.10","4,959",
"2014/10/29","38,894,537","843,533,438","21.30","22.40","21.05","21.70","+0.70","8,304",
"2014/10/30","20,895,450","461,633,765","21.90","22.40","21.70","22.40","+0.70","5,015",
"2014/10/31","19,075,448","427,208,970","22.40","22.55","22.15","22.45","+0.05","4,444",
