"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/10/01","70,925,371","1,584,076,338","22.00","23.00","21.60","22.35","+0.75","17,204",
"2013/10/02","81,269,659","1,882,890,913","22.45","23.90","22.15","23.80","+1.45","20,788",
"2013/10/03","64,078,390","1,510,011,927","23.80","23.85","23.40","23.60","-0.20","11,545",
"2013/10/04","39,043,830","896,561,575","23.30","23.30","22.60","22.85","-0.75","10,121",
"2013/10/07","19,843,060","457,372,745","22.95","23.30","22.85","22.95","+0.10","6,064",
"2013/10/08","18,401,007","422,754,982","23.00","23.10","22.85","22.85","-0.10","4,448",
"2013/10/09","38,580,119","902,998,205","22.85","23.65","22.85","23.40","+0.55","8,574",
"2013/10/11","30,799,171","725,550,329","23.65","23.80","23.10","23.30","-0.10","6,559",
"2013/10/14","22,668,737","509,700,403","23.30","23.30","22.05","22.05","-1.25","6,807",
"2013/10/15","19,248,318","435,788,528","22.25","22.85","22.25","22.80","+0.75","5,700",
"2013/10/16","11,152,431","252,958,235","22.80","22.80","22.40","22.40","-0.40","4,714",
"2013/10/17","8,946,217","203,316,885","22.85","22.85","22.55","22.80","+0.40","3,531",
"2013/10/18","11,084,487","251,984,626","22.85","22.95","22.55","22.80"," 0.00","3,930",
"2013/10/21","13,661,230","313,075,896","22.85","23.00","22.75","23.00","+0.20","3,036",
"2013/10/22","28,863,481","676,081,933","23.50","23.75","23.00","23.00"," 0.00","7,618",
"2013/10/23","14,711,427","338,885,340","23.15","23.35","22.80","23.00"," 0.00","4,800",
"2013/10/24","16,931,012","389,975,442","22.80","23.45","22.70","22.80","-0.20","4,720",
"2013/10/25","18,924,835","435,797,407","23.20","23.20","22.80","23.05","+0.25","3,963",
"2013/10/28","15,214,293","351,640,386","23.10","23.35","22.85","23.15","+0.10","3,246",
"2013/10/29","15,114,500","349,749,270","23.30","23.45","22.90","23.10","-0.05","3,167",
"2013/10/30","11,896,729","276,695,400","23.35","23.35","23.05","23.35","+0.25","2,797",
"2013/10/31","26,505,324","605,017,878","23.30","23.30","22.50","23.00","-0.35","5,839",
