"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/05/02","7,564,452","147,716,795","19.40","19.60","19.40","19.60","+0.20","3,566",
"2018/05/03","9,473,112","182,948,094","19.40","19.50","19.25","19.25","-0.35","4,007",
"2018/05/04","4,793,593","92,317,728","19.25","19.40","19.20","19.20","-0.05","2,377",
"2018/05/07","4,923,466","94,396,130","19.30","19.35","19.10","19.15","-0.05","2,075",
"2018/05/08","5,864,269","113,380,382","19.15","19.45","19.15","19.35","+0.20","1,893",
"2018/05/09","7,360,427","142,272,594","19.30","19.45","19.20","19.35"," 0.00","2,510",
"2018/05/10","31,140,749","616,844,603","19.65","20.00","19.60","19.80","+0.45","5,599",
"2018/05/11","15,883,892","319,477,899","19.95","20.25","19.90","20.20","+0.40","4,446",
"2018/05/14","6,710,075","135,120,542","20.20","20.20","20.00","20.15","-0.05","2,998",
"2018/05/15","7,841,571","156,095,463","19.95","20.05","19.80","19.95","-0.20","2,936",
"2018/05/16","4,944,645","98,606,753","19.85","20.05","19.80","20.05","+0.10","2,150",
"2018/05/17","5,584,286","111,475,610","20.10","20.10","19.85","19.85","-0.20","1,986",
"2018/05/18","3,691,829","73,520,092","19.90","20.05","19.85","19.85"," 0.00","1,558",
"2018/05/21","4,043,807","80,527,147","19.80","20.05","19.80","19.90","+0.05","1,309",
"2018/05/22","4,591,884","91,243,683","19.85","19.95","19.80","19.85","-0.05","1,706",
"2018/05/23","4,830,936","95,780,110","19.85","19.95","19.80","19.80","-0.05","2,441",
"2018/05/24","3,944,513","78,076,512","19.85","19.90","19.75","19.80"," 0.00","1,593",
"2018/05/25","4,325,054","85,834,612","19.80","19.95","19.80","19.80"," 0.00","1,820",
"2018/05/28","3,015,656","60,059,112","19.85","20.00","19.80","19.95","+0.15","1,406",
"2018/05/29","6,427,423","128,865,560","19.95","20.15","19.90","20.05","+0.10","2,097",
"2018/05/30","7,345,141","145,490,935","19.90","19.95","19.70","19.75","-0.30","3,417",
"2018/05/31","21,382,378","421,729,700","19.85","19.90","19.70","19.70","-0.05","2,896",
