"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/06/03","1,251,509","26,910,181","21.50","21.65","21.40","21.50","-0.15","672",
"2013/06/04","1,502,519","32,065,041","21.45","21.60","21.25","21.25","-0.25","783",
"2013/06/05","1,144,593","24,259,249","21.10","21.30","21.10","21.25"," 0.00","661",
"2013/06/06","2,132,385","44,703,056","21.05","21.15","20.85","20.85","-0.40","1,009",
"2013/06/07","1,736,851","36,416,394","21.00","21.30","20.75","20.75","-0.10","829",
"2013/06/10","1,151,429","24,236,859","20.85","21.20","20.85","21.10","+0.35","579",
"2013/06/11","1,159,747","24,516,714","21.10","21.25","21.00","21.15","+0.05","658",
"2013/06/13","2,297,589","48,191,549","21.00","21.10","20.85","21.00","-0.15","1,010",
"2013/06/14","2,291,719","48,217,256","21.05","21.20","20.90","20.95","-0.05","819",
"2013/06/17","916,929","19,331,192","20.95","21.15","20.90","21.15","+0.20","429",
"2013/06/18","940,490","19,812,790","21.05","21.20","20.90","21.05","-0.10","415",
"2013/06/19","1,882,154","39,463,443","21.05","21.25","20.80","20.90","-0.15","1,110",
"2013/06/20","2,006,248","42,063,758","20.80","21.15","20.70","21.10","+0.20","1,071",
"2013/06/21","9,418,764","199,530,900","20.80","21.40","20.70","21.40","+0.30","1,462",
"2013/06/24","2,249,226","48,259,803","21.50","21.65","21.35","21.40"," 0.00","909",
"2013/06/25","1,747,489","37,242,012","21.30","21.45","21.20","21.20","-0.20","694",
"2013/06/26","1,641,436","34,847,359","21.45","21.45","21.15","21.20"," 0.00","649",
"2013/06/27","1,252,338","26,673,854","21.25","21.35","21.20","21.30","+0.10","490",
"2013/06/28","978,590","20,855,449","21.30","21.40","21.25","21.30"," 0.00","485",
