"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/03/01","1,187,431","17,959,543","15.15","15.20","15.05","15.20","-0.10","561",
"2018/03/02","999,900","15,038,800","15.10","15.10","15.00","15.00","-0.20","552",
"2018/03/05","1,078,338","16,077,700","15.00","15.05","14.85","14.85","-0.15","542",
"2018/03/06","599,476","8,927,677","14.90","15.00","14.85","14.90","+0.05","279",
"2018/03/07","775,498","11,545,834","14.85","15.00","14.80","14.85","-0.05","282",
"2018/03/08","970,875","14,425,530","14.85","14.90","14.80","14.85"," 0.00","321",
"2018/03/09","886,025","13,255,458","14.90","15.00","14.90","15.00","+0.15","457",
"2018/03/12","1,720,531","26,073,556","15.05","15.25","15.05","15.20","+0.20","567",
"2018/03/13","1,289,157","19,720,636","15.20","15.40","15.15","15.30","+0.10","512",
"2018/03/14","2,264,394","34,272,759","15.20","15.25","15.00","15.10","-0.20","550",
"2018/03/15","1,838,362","27,495,291","15.10","15.15","14.90","14.90","-0.20","588",
"2018/03/16","1,488,880","22,192,246","14.90","15.00","14.85","14.85","-0.05","510",
"2018/03/19","891,221","13,272,130","15.00","15.05","14.80","14.90","+0.05","382",
"2018/03/20","537,256","8,000,000","14.85","14.95","14.80","14.95","+0.05","268",
"2018/03/21","1,258,198","18,698,358","14.95","15.00","14.80","14.80","-0.15","771",
"2018/03/22","787,286","11,693,455","14.85","14.95","14.80","14.80"," 0.00","432",
"2018/03/23","1,667,187","24,319,405","14.70","14.70","14.50","14.60","-0.20","646",
"2018/03/26","926,754","13,443,641","14.50","14.60","14.45","14.55","-0.05","497",
"2018/03/27","830,547","12,153,074","14.70","14.70","14.55","14.55"," 0.00","436",
"2018/03/28","500,800","7,298,922","14.55","14.65","14.55","14.60","+0.05","247",
"2018/03/29","674,065","9,816,965","14.60","14.65","14.50","14.55","-0.05","296",
"2018/03/30","998,133","14,509,862","14.65","14.65","14.50","14.60","+0.05","457",
"2018/03/31","397,969","5,792,387","14.55","14.60","14.50","14.55","-0.05","177",
