"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/04/01","2,609,188","52,102,060","19.70","20.15","19.70","20.10","+0.40","1,046",
"2014/04/02","2,213,551","44,530,650","20.20","20.20","20.00","20.15","+0.05","1,019",
"2014/04/03","2,068,293","41,471,506","20.20","20.20","20.00","20.05","-0.10","1,375",
"2014/04/07","1,970,987","39,258,617","20.00","20.05","19.80","19.85","-0.20","893",
"2014/04/08","864,515","17,177,740","19.85","19.95","19.80","19.85"," 0.00","445",
"2014/04/09","2,794,717","55,874,638","19.90","20.15","19.80","20.10","+0.25","1,054",
"2014/04/10","2,303,776","46,157,520","20.15","20.20","19.95","20.00","-0.10","964",
"2014/04/11","2,000,984","40,013,180","19.90","20.15","19.90","20.10","+0.10","592",
"2014/04/14","5,873,166","118,446,650","20.20","20.35","20.00","20.30","+0.20","1,418",
"2014/04/15","2,853,871","57,931,224","20.35","20.40","20.20","20.25","-0.05","806",
"2014/04/16","2,670,952","54,283,816","20.30","20.40","20.25","20.35","+0.10","1,306",
"2014/04/17","1,980,356","40,072,860","20.45","20.45","20.15","20.15","-0.20","692",
"2014/04/18","726,983","14,689,500","20.15","20.30","20.15","20.20","+0.05","289",
"2014/04/21","1,672,620","33,641,516","20.15","20.30","20.05","20.10","-0.10","429",
"2014/04/22","1,600,497","32,175,990","20.20","20.25","20.00","20.10"," 0.00","526",
"2014/04/23","1,909,870","38,385,530","20.20","20.25","20.00","20.15","+0.05","455",
"2014/04/24","812,386","16,292,233","20.05","20.20","20.00","20.05","-0.10","436",
"2014/04/25","2,759,726","54,278,850","20.05","20.05","19.50","19.50","-0.55","1,082",
"2014/04/28","1,525,939","29,433,164","19.30","19.40","19.15","19.40","-0.10","659",
"2014/04/29","837,792","16,281,361","19.50","19.50","19.35","19.45","+0.05","432",
"2014/04/30","3,658,687","69,952,867","19.35","19.35","18.90","19.10","-0.35","1,204",
