"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/09/02","821,619","16,535,971","20.05","20.20","20.05","20.20","+0.15","341",
"2013/09/03","999,828","20,242,257","20.30","20.30","20.15","20.20"," 0.00","463",
"2013/09/04","977,242","19,744,898","20.20","20.30","20.10","20.20"," 0.00","402",
"2013/09/05","1,333,732","27,124,116","20.30","20.40","20.20","20.40","+0.20","584",
"2013/09/06","1,052,478","21,373,659","20.40","20.45","20.20","20.25","-0.15","448",
"2013/09/09","2,064,564","42,235,234","20.25","20.55","20.20","20.45","+0.20","853",
"2013/09/10","975,124","19,967,105","20.50","20.60","20.35","20.35","-0.10","406",
"2013/09/11","560,088","11,396,624","20.40","20.45","20.30","20.35"," 0.00","302",
"2013/09/12","932,753","19,017,553","20.50","20.50","20.30","20.40","+0.05","504",
"2013/09/13","659,639","13,493,788","20.50","20.55","20.35","20.40"," 0.00","336",
"2013/09/14","330,562","6,731,427","20.40","20.45","20.30","20.35","-0.05","172",
"2013/09/16","967,161","19,747,554","20.45","20.50","20.35","20.40","+0.05","437",
"2013/09/17","2,556,297","52,595,314","20.50","20.75","20.45","20.45","+0.05","1,172",
"2013/09/18","4,279,434","88,703,786","20.50","20.90","20.50","20.55","+0.10","1,805",
"2013/09/23","2,629,024","54,676,377","20.75","20.90","20.65","20.80","+0.25","1,168",
"2013/09/24","2,479,584","51,775,261","20.90","21.00","20.70","20.95","+0.15","750",
"2013/09/25","1,873,873","39,393,269","21.00","21.20","20.80","21.10","+0.15","726",
"2013/09/26","2,152,552","45,402,402","21.10","21.30","20.90","21.00","-0.10","670",
"2013/09/27","2,802,501","59,400,175","21.00","21.30","21.00","21.15","+0.15","908",
"2013/09/30","919,487","19,322,177","21.05","21.10","20.95","21.00","-0.15","366",
