"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/06/01","680,604","9,781,818","14.50","14.50","14.30","14.45"," 0.00","259",
"2015/06/02","1,074,934","15,392,804","14.45","14.45","14.25","14.30","-0.15","570",
"2015/06/03","1,724,035","24,749,492","14.45","14.50","14.20","14.20","-0.10","659",
"2015/06/04","2,247,197","31,506,471","14.25","14.30","13.80","13.90","-0.30","863",
"2015/06/05","2,595,597","35,494,214","13.90","14.00","13.55","13.60","-0.30","946",
"2015/06/08","2,940,295","38,755,035","13.50","13.55","13.05","13.05","-0.55","1,090",
"2015/06/09","2,320,035","30,052,436","13.05","13.25","12.70","12.80","-0.25","885",
"2015/06/10","2,257,936","29,233,868","12.90","13.15","12.80","13.10","+0.30","794",
"2015/06/11","2,473,446","31,883,572","13.20","13.20","12.70","12.85","-0.25","917",
"2015/06/12","1,572,970","20,132,210","12.90","12.95","12.70","12.75","-0.10","580",
"2015/06/15","826,681","10,639,512","12.80","13.05","12.75","12.85","+0.10","369",
"2015/06/16","1,376,811","17,619,595","12.95","12.95","12.75","12.75","-0.10","425",
"2015/06/17","1,721,698","21,775,925","12.75","12.75","12.60","12.65","-0.10","809",
"2015/06/18","1,437,722","18,414,219","12.80","12.95","12.70","12.95","+0.30","751",
"2015/06/22","1,489,156","19,170,090","12.95","13.00","12.85","12.85","-0.10","527",
"2015/06/23","2,364,691","31,169,626","12.85","13.35","12.85","13.25","+0.40","912",
"2015/06/24","797,667","10,481,979","13.15","13.25","13.10","13.10","-0.15","437",
"2015/06/25","1,499,070","19,925,276","13.15","13.40","13.15","13.20","+0.10","407",
"2015/06/26","1,245,716","16,617,041","13.25","13.50","13.20","13.30","+0.10","540",
"2015/06/29","1,297,734","16,908,042","13.20","13.20","12.90","12.95","-0.35","428",
"2015/06/30","658,478","8,543,734","12.95","13.10","12.90","13.00","+0.05","209",
