"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/12/01","878,385","11,890,890","13.50","13.65","13.40","13.60","-0.15","487",
"2014/12/02","675,303","9,183,511","13.70","13.70","13.50","13.70","+0.10","299",
"2014/12/03","1,034,900","14,192,766","13.70","13.80","13.65","13.75","+0.05","516",
"2014/12/04","1,072,234","14,798,980","13.75","13.95","13.65","13.90","+0.15","432",
"2014/12/05","2,888,152","40,825,699","14.00","14.40","13.90","14.20","+0.30","985",
"2014/12/08","1,554,685","21,876,489","14.20","14.25","14.00","14.00","-0.20","570",
"2014/12/09","640,120","8,905,299","14.00","14.00","13.85","13.90","-0.10","338",
"2014/12/10","835,588","11,506,375","13.80","13.85","13.70","13.75","-0.15","470",
"2014/12/11","1,079,206","14,844,965","13.70","13.90","13.65","13.75"," 0.00","577",
"2014/12/12","1,281,747","17,640,069","13.80","13.90","13.70","13.75"," 0.00","536",
"2014/12/15","878,411","11,980,377","13.70","13.70","13.60","13.60","-0.15","458",
"2014/12/16","1,340,872","18,491,935","13.60","13.90","13.60","13.80","+0.20","717",
"2014/12/17","2,997,227","42,054,124","13.85","14.15","13.85","13.90","+0.10","1,126",
"2014/12/18","6,584,270","95,852,788","14.00","14.85","14.00","14.85","+0.95","1,908",
"2014/12/19","16,699,245","261,671,198","15.20","15.85","15.20","15.70","+0.85","4,699",
"2014/12/22","5,333,723","84,052,998","15.70","15.90","15.50","15.85","+0.15","1,471",
"2014/12/23","7,657,956","124,269,968","15.85","16.50","15.70","16.40","+0.55","2,378",
"2014/12/24","13,260,733","229,145,934","16.40","17.50","16.35","17.50","+1.10","3,546",
"2014/12/25","11,083,317","194,650,162","17.60","17.80","17.25","17.75","+0.25","3,425",
"2014/12/26","4,382,777","76,467,632","17.75","17.75","17.25","17.50","-0.25","1,644",
"2014/12/27","3,214,907","56,144,511","17.50","17.55","17.35","17.50"," 0.00","1,007",
"2014/12/29","5,228,997","92,461,227","17.50","17.95","17.30","17.45","-0.05","1,805",
"2014/12/30","7,059,631","120,007,889","17.35","17.50","16.75","16.85","-0.60","2,007",
"2014/12/31","11,320,387","196,834,064","17.00","17.65","16.90","17.50","+0.65","2,580",
