"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/11/01","7,021,563","223,857,286","31.80","32.10","31.50","31.95","-0.35","2,678",
"2011/11/02","4,523,884","141,559,663","31.35","31.70","30.90","31.60","-0.35","1,927",
"2011/11/03","7,476,016","229,518,914","31.60","31.60","30.35","30.40","-1.20","2,891",
"2011/11/04","9,331,225","292,420,797","30.90","31.70","30.70","31.55","+1.15","3,172",
"2011/11/07","5,618,120","179,408,634","31.70","32.25","31.50","31.80","+0.25","2,300",
"2011/11/08","4,038,129","128,362,786","32.20","32.20","31.50","31.50","-0.30","1,654",
"2011/11/09","11,561,663","374,257,995","31.90","32.70","31.80","32.40","+0.90","4,747",
"2011/11/10","6,855,474","212,128,030","31.60","31.70","30.40","30.80","-1.60","3,022",
"2011/11/11","6,969,769","213,406,548","31.15","31.20","29.85","31.10","+0.30","2,790",
"2011/11/14","4,905,650","155,031,350","31.70","31.85","31.35","31.35","+0.25","2,236",
"2011/11/15","2,461,850","76,391,301","31.35","31.55","30.70","30.90","-0.45","1,299",
"2011/11/16","5,105,447","157,555,262","31.10","31.45","30.40","30.70","-0.20","2,579",
"2011/11/17","2,699,875","82,279,829","30.60","30.70","30.15","30.45","-0.25","1,193",
"2011/11/18","7,324,495","217,540,393","30.15","30.30","29.20","29.50","-0.95","2,665",
"2011/11/21","5,758,497","158,071,058","27.45","27.45","27.45","27.45","-2.05","1,357",
"2011/11/22","20,845,365","545,434,765","26.60","26.80","25.55","26.25","-1.20","5,364",
"2011/11/23","9,772,891","259,205,900","26.80","26.90","26.30","26.35","+0.10","2,879",
"2011/11/24","13,675,099","375,072,642","26.35","28.15","26.35","27.95","+1.60","4,359",
"2011/11/25","6,293,060","171,270,270","27.95","28.00","26.75","27.00","-0.95","2,452",
"2011/11/28","3,077,895","83,727,665","27.20","27.55","26.95","27.00"," 0.00","1,310",
"2011/11/29","15,054,736","405,494,385","27.40","27.40","26.30","27.05","+0.05","4,663",
"2011/11/30","13,596,668","350,006,055","26.85","26.90","25.20","25.20","-1.85","4,631",
