"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/08/01","1,284,383","27,307,836","21.20","21.40","21.20","21.20","-0.25","503",
"2013/08/02","1,737,523","37,470,049","21.40","21.65","21.40","21.55","+0.35","681",
"2013/08/05","1,218,054","26,167,844","21.65","21.65","21.40","21.45","-0.10","486",
"2013/08/06","2,273,742","48,683,267","21.35","21.65","21.25","21.30","-0.15","702",
"2013/08/07","2,093,699","44,524,429","21.15","21.60","21.05","21.15","-0.15","756",
"2013/08/08","1,488,151","31,778,840","21.20","21.60","21.20","21.20","+0.05","460",
"2013/08/09","1,407,988","29,887,898","21.40","21.40","21.10","21.10","-0.10","564",
"2013/08/12","1,315,362","27,695,068","21.20","21.25","21.00","21.00","-0.10","528",
"2013/08/13","1,209,982","25,534,204","21.20","21.20","21.05","21.10","+0.10","537",
"2013/08/14","1,121,756","23,890,041","21.10","21.50","21.10","21.15","+0.05","443",
"2013/08/15","1,179,229","24,733,524","21.05","21.10","20.90","20.95","-0.20","464",
"2013/08/16","3,180,167","67,305,263","20.90","21.35","20.80","21.20","+0.25","991",
"2013/08/19","3,917,079","82,891,383","21.35","21.50","20.90","20.90","-0.30","1,271",
"2013/08/20","1,840,165","38,571,108","20.90","21.30","20.75","20.75","-0.15","738",
"2013/08/22","2,020,998","41,425,997","20.70","20.75","20.35","20.40","-0.35","846",
"2013/08/23","1,491,813","30,454,424","20.30","20.55","20.30","20.45","+0.05","574",
"2013/08/26","738,940","15,097,815","20.45","20.55","20.35","20.40","-0.05","345",
"2013/08/27","876,041","17,741,220","20.40","20.40","20.20","20.20","-0.20","419",
"2013/08/28","2,231,698","44,295,578","20.10","20.10","19.60","19.70","-0.50","971",
"2013/08/29","1,165,793","23,493,060","19.80","20.40","19.80","20.05","+0.35","501",
"2013/08/30","713,100","14,336,050","20.25","20.25","20.05","20.05"," 0.00","348",
