"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/01/04","211,279","22,223,928","106.50","106.50","104.50","105.00","-1.50","216",
"2016/01/05","189,850","19,872,250","105.00","105.50","103.50","105.00"," 0.00","187",
"2016/01/06","201,640","21,098,700","105.50","105.50","104.00","104.50","-0.50","198",
"2016/01/07","357,899","37,029,496","104.50","104.50","103.00","103.00","-1.50","339",
"2016/01/08","209,759","21,869,309","103.00","105.00","103.00","104.50","+1.50","205",
"2016/01/11","209,070","21,853,362","104.50","105.00","103.50","105.00","+0.50","234",
"2016/01/12","189,850","19,880,250","105.00","105.50","104.50","104.50","-0.50","160",
"2016/01/13","196,310","20,556,050","105.00","105.50","104.50","104.50"," 0.00","146",
"2016/01/14","415,165","43,271,325","104.50","105.00","103.50","105.00","+0.50","293",
"2016/01/15","322,732","34,181,451","105.50","106.50","105.00","106.00","+1.00","289",
"2016/01/18","359,616","38,047,912","104.00","107.00","103.50","107.00","+1.00","259",
"2016/01/19","271,235","28,924,880","107.00","108.00","105.50","107.50","+0.50","216",
"2016/01/20","200,362","21,439,734","107.50","108.00","106.00","106.00","-1.50","200",
"2016/01/21","241,886","25,425,530","105.00","106.00","104.50","104.50","-1.50","229",
"2016/01/22","107,660","11,326,128","104.50","106.00","104.50","105.00","+0.50","117",
"2016/01/25","202,013","21,546,391","106.50","107.00","106.00","107.00","+2.00","184",
"2016/01/26","180,468","19,052,608","107.00","107.50","105.00","105.00","-2.00","193",
"2016/01/27","205,121","21,563,263","106.50","106.50","104.00","104.50","-0.50","211",
"2016/01/28","289,005","30,529,030","104.50","106.50","104.50","106.00","+1.50","189",
"2016/01/29","441,483","47,104,415","106.00","107.50","106.00","107.50","+1.50","375",
"2016/01/30","240,821","26,027,074","107.50","109.00","107.00","108.00","+0.50","215",
