"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/04/01","272,336","40,150,556","147.00","148.00","146.50","146.50","-0.50","275",
"2013/04/02","191,404","28,039,484","146.50","147.00","145.50","147.00","+0.50","239",
"2013/04/03","234,180","34,301,960","147.00","147.00","146.00","147.00"," 0.00","244",
"2013/04/08","562,516","81,263,804","145.00","146.00","143.00","143.00","-4.00","615",
"2013/04/09","219,908","31,523,782","142.50","144.50","142.50","143.50","+0.50","211",
"2013/04/10","175,620","25,298,565","144.00","144.50","143.00","144.00","+0.50","147",
"2013/04/11","234,909","34,008,347","144.00","145.00","144.00","144.50","+0.50","239",
"2013/04/12","285,026","41,065,244","145.00","145.50","143.50","143.50","-1.00","254",
"2013/04/15","277,210","39,901,182","144.50","144.50","143.00","144.00","+0.50","231",
"2013/04/16","284,979","40,862,934","143.00","144.50","142.50","144.50","+0.50","255",
"2013/04/17","403,556","58,905,676","145.00","146.50","144.50","146.50","+2.00","378",
"2013/04/18","718,612","105,648,264","146.00","148.00","145.50","146.50"," 0.00","611",
"2013/04/19","269,522","39,521,988","147.50","147.50","146.00","147.50","+1.00","227",
"2013/04/22","476,790","70,090,517","148.00","148.00","146.00","147.50"," 0.00","399",
"2013/04/23","444,249","65,529,726","147.50","148.00","146.50","148.00","+0.50","273",
"2013/04/24","326,844","48,595,912","148.00","149.00","148.00","149.00","+1.00","276",
"2013/04/25","262,116","38,753,603","149.00","149.00","147.00","147.00","-2.00","230",
"2013/04/26","508,717","74,339,465","147.00","148.50","144.00","144.50","-2.50","415",
"2013/04/29","290,543","41,922,235","144.50","145.50","144.00","144.50"," 0.00","219",
"2013/04/30","441,974","63,581,756","144.50","145.00","143.00","143.50","-1.00","326",
