"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/03/01","365,811","46,776,808","127.00","128.50","127.00","128.00"," 0.00","380",
"2017/03/02","233,056","29,663,627","128.00","128.50","126.50","127.50","-0.50","239",
"2017/03/03","246,697","31,281,019","126.50","127.50","126.50","127.00","-0.50","244",
"2017/03/06","307,872","39,292,616","126.50","128.50","126.50","128.00","+1.00","272",
"2017/03/07","167,116","21,261,232","128.00","128.00","126.50","127.00","-1.00","218",
"2017/03/08","131,098","16,700,044","127.00","128.00","127.00","128.00","+1.00","143",
"2017/03/09","655,418","82,292,086","127.00","127.00","124.50","125.50","-2.50","503",
"2017/03/10","555,827","68,547,875","125.00","125.50","122.50","124.00","-1.50","480",
"2017/03/13","308,548","37,839,101","123.50","123.50","122.00","122.50","-1.50","335",
"2017/03/14","169,510","20,900,967","122.50","124.00","122.50","124.00","+1.50","185",
"2017/03/15","283,901","34,772,724","123.00","124.00","122.00","122.50","-1.50","266",
"2017/03/16","243,767","29,938,841","123.00","124.00","122.00","122.50"," 0.00","246",
"2017/03/17","229,697","28,282,067","122.50","123.50","122.50","123.50","+1.00","208",
"2017/03/20","149,212","18,434,288","123.50","124.00","123.00","123.50"," 0.00","161",
"2017/03/21","166,019","20,562,336","123.50","124.00","123.50","124.00","+0.50","193",
"2017/03/22","382,677","46,646,448","123.00","123.00","121.00","121.50","-2.50","342",
"2017/03/23","674,052","81,052,292","122.00","122.50","119.50","120.00","-1.50","555",
"2017/03/24","454,647","54,091,640","119.50","119.50","118.50","119.00","-1.00","357",
"2017/03/27","546,959","64,254,651","118.50","119.00","116.00","116.50","-2.50","485",
"2017/03/28","986,493","113,288,695","116.00","116.00","114.00","114.00","-2.50","709",
"2017/03/29","492,448","56,718,679","114.00","116.00","114.00","116.00","+2.00","457",
"2017/03/30","459,435","54,454,265","116.50","119.00","116.50","119.00","+3.00","454",
"2017/03/31","163,439","19,300,241","119.00","119.00","117.00","118.00","-1.00","176",
