"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/11/03","897,571","148,252,786","166.50","167.00","163.50","164.50","-1.00","735",
"2014/11/04","644,573","104,156,107","164.00","164.00","160.50","160.50","-4.00","585",
"2014/11/05","443,637","70,877,057","159.50","161.00","159.00","160.00","-0.50","414",
"2014/11/06","375,219","60,373,367","160.50","162.00","159.50","160.50","+0.50","316",
"2014/11/07","365,225","58,338,836","160.00","160.50","159.00","160.00","-0.50","293",
"2014/11/10","714,162","115,375,244","159.00","163.00","158.50","161.50","+1.50","578",
"2014/11/11","308,443","49,463,043","161.50","161.50","159.50","159.50","-2.00","277",
"2014/11/12","374,317","59,061,903","159.00","160.00","157.00","158.00","-1.50","407",
"2014/11/13","242,252","38,339,568","158.00","159.00","157.50","158.00"," 0.00","238",
"2014/11/14","204,976","32,537,660","160.00","160.00","158.00","159.50","+1.50","209",
"2014/11/17","314,641","49,491,137","160.00","160.00","156.00","156.00","-3.50","304",
"2014/11/18","660,386","102,100,626","156.00","156.50","153.50","153.50","-2.50","633",
"2014/11/19","766,427","117,350,185","153.50","155.00","152.50","152.50","-1.00","634",
"2014/11/20","495,434","76,600,704","153.00","155.50","153.00","154.50","+2.00","462",
"2014/11/21","473,700","73,638,046","155.00","156.50","154.50","155.50","+1.00","407",
"2014/11/24","593,797","91,856,431","155.50","156.00","154.00","155.00","-0.50","449",
"2014/11/25","335,642","52,044,010","155.50","155.50","154.50","154.50","-0.50","345",
"2014/11/26","450,699","69,713,691","154.00","155.00","153.50","155.00","+0.50","387",
"2014/11/27","656,089","102,498,473","155.00","157.00","155.00","155.50","+0.50","502",
"2014/11/28","428,236","66,010,080","155.00","155.00","153.50","154.00","-1.50","396",
