"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/12/03","397,049","51,374,321","129.00","130.00","129.00","129.00","+0.50","334",
"2012/12/04","164,942","21,298,041","129.00","129.50","128.50","129.00"," 0.00","159",
"2012/12/05","298,274","38,514,846","129.00","130.00","128.00","128.00","-1.00","226",
"2012/12/06","269,590","34,828,312","128.50","129.50","128.50","128.50","+0.50","209",
"2012/12/07","158,514","20,391,306","128.50","129.50","128.00","128.50"," 0.00","139",
"2012/12/10","120,465","15,538,450","129.50","129.50","128.50","129.00","+0.50","116",
"2012/12/11","115,615","14,821,950","129.00","129.00","127.50","128.50","-0.50","104",
"2012/12/12","154,055","19,831,121","128.50","129.00","128.00","128.50"," 0.00","145",
"2012/12/13","773,284","100,976,057","128.50","132.00","128.50","130.50","+2.00","567",
"2012/12/14","188,600","24,561,500","130.00","131.00","130.00","130.50"," 0.00","203",
"2012/12/17","263,775","33,972,975","131.00","131.00","128.00","128.00","-2.50","233",
"2012/12/18","191,850","24,590,650","128.50","129.00","128.00","128.00"," 0.00","186",
"2012/12/19","261,638","33,787,302","128.50","130.00","128.00","129.50","+1.50","196",
"2012/12/20","304,325","39,464,587","130.00","130.00","129.00","130.00","+0.50","243",
"2012/12/21","368,531","47,467,499","130.00","130.00","128.00","128.00","-2.00","218",
"2012/12/22","80,425","10,365,325","128.00","129.50","128.00","129.50","+1.50","74",
"2012/12/24","200,981","25,992,549","129.50","129.50","129.00","129.00","-0.50","147",
"2012/12/25","177,310","22,925,300","129.00","130.00","128.50","129.50","+0.50","138",
"2012/12/26","602,926","78,437,380","129.50","131.00","129.00","130.50","+1.00","312",
"2012/12/27","92,920","12,087,520","130.50","130.50","129.50","130.50"," 0.00","83",
"2012/12/28","215,332","28,077,660","130.50","131.00","130.00","130.00","-0.50","193",
