"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/07/01","558,705","108,369,710","194.00","195.00","192.00","192.00","-1.50","475",
"2014/07/02","1,084,545","211,667,275","193.50","197.50","192.50","196.00","+4.00","751",
"2014/07/03","458,199","89,873,504","197.50","198.00","194.00","197.00","+1.00","385",
"2014/07/04","494,715","96,493,425","197.00","197.00","194.00","194.50","-2.50","466",
"2014/07/07","298,034","58,010,569","195.50","195.50","193.50","193.50","-1.00","280",
"2014/07/08","267,350","52,055,250","194.50","195.50","194.00","195.00","+1.50","247",
"2014/07/09","339,128","65,938,332","195.00","195.50","194.00","194.00","-1.00","288",
"2014/07/10","564,953","111,029,694","194.50","198.00","194.00","198.00","+4.00","453",
"2014/07/11","1,164,718","230,169,801","196.50","199.00","196.00","197.50","-0.50","785",
"2014/07/14","1,125,961","222,609,801","197.00","199.00","196.50","199.00","+1.50","543",
"2014/07/15","1,346,224","265,921,010","199.00","199.00","195.00","196.50","-2.50","863",
"2014/07/16","1,211,348","228,702,272","189.00","190.00","187.00","188.50","X0.00","871",
"2014/07/17","451,615","84,616,350","188.50","190.00","185.50","186.00","-2.50","372",
"2014/07/18","514,055","94,785,230","185.00","185.00","183.50","184.00","-2.00","431",
"2014/07/21","487,078","89,579,930","185.00","185.00","183.50","183.50","-0.50","443",
"2014/07/22","651,851","121,075,690","183.00","188.00","182.00","187.50","+4.00","506",
"2014/07/24","688,857","128,985,473","188.00","189.00","185.50","189.00","+1.50","531",
"2014/07/25","395,729","74,858,781","189.00","190.50","188.00","188.00","-1.00","387",
"2014/07/28","435,037","81,636,493","188.00","189.50","186.00","187.00","-1.00","359",
"2014/07/29","597,602","112,998,278","187.00","190.50","187.00","187.50","+0.50","508",
"2014/07/30","354,097","66,983,376","188.00","190.00","187.50","189.50","+2.00","305",
"2014/07/31","427,755","81,205,824","190.00","191.00","188.00","190.50","+1.00","359",
