"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/10/01","370,875","47,822,307","128.00","130.00","128.00","129.50"," 0.00","329",
"2012/10/02","402,547","51,970,330","129.50","130.00","128.50","129.00","-0.50","266",
"2012/10/03","274,897","35,508,713","128.50","129.50","128.00","129.50","+0.50","231",
"2012/10/04","258,064","33,145,256","129.50","129.50","128.00","128.00","-1.50","199",
"2012/10/05","150,482","19,332,178","128.00","129.00","128.00","128.50","+0.50","154",
"2012/10/08","313,467","40,225,005","128.50","129.00","127.50","129.00","+0.50","248",
"2012/10/09","346,334","44,690,586","128.00","129.50","128.00","129.50","+0.50","309",
"2012/10/11","440,603","56,655,287","129.00","129.00","128.00","128.50","-1.00","348",
"2012/10/12","425,395","54,637,152","128.50","129.00","128.00","129.00","+0.50","330",
"2012/10/15","361,096","46,402,884","128.50","129.00","128.00","128.50","-0.50","302",
"2012/10/16","421,640","54,006,738","128.50","129.00","127.50","127.50","-1.00","347",
"2012/10/17","194,426","24,959,739","128.00","129.00","128.00","128.50","+1.00","154",
"2012/10/18","117,637","15,107,851","129.00","129.00","128.00","128.00","-0.50","117",
"2012/10/19","253,296","32,537,535","128.00","129.00","128.00","128.00"," 0.00","204",
"2012/10/22","277,155","35,318,914","127.50","128.00","127.00","128.00"," 0.00","236",
"2012/10/23","209,350","26,666,800","128.00","128.50","127.00","127.00","-1.00","194",
"2012/10/24","358,990","45,447,720","126.00","127.00","126.00","126.50","-0.50","282",
"2012/10/25","258,753","32,691,753","126.50","127.00","126.00","126.00","-0.50","217",
"2012/10/26","656,056","82,197,000","127.00","127.00","123.50","124.00","-2.00","532",
"2012/10/29","431,959","53,469,875","124.00","125.00","123.00","124.50","+0.50","386",
"2012/10/30","401,845","50,639,888","123.50","127.00","123.50","126.50","+2.00","389",
"2012/10/31","148,570","18,792,390","127.00","127.00","126.00","127.00","+0.50","147",
