"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/11/02","4,777,557","330,335,094","68.10","69.90","68.00","68.80","+0.70","3,045",
"2015/11/03","7,720,832","545,470,766","69.90","71.40","69.20","70.60","+1.80","4,640",
"2015/11/04","10,164,457","733,880,838","71.80","72.80","71.10","72.10","+1.50","5,536",
"2015/11/05","9,031,349","662,143,686","73.50","75.00","71.80","74.20","+2.10","5,256",
"2015/11/06","26,238,055","2,033,063,435","75.60","80.30","75.00","76.30","+2.10","13,104",
"2015/11/09","11,186,700","825,667,242","76.30","76.30","72.20","72.30","-4.00","6,488",
"2015/11/10","7,470,453","552,979,944","72.10","75.50","71.90","73.00","+0.70","4,552",
"2015/11/11","5,731,168","420,974,102","73.40","74.60","72.50","72.70","-0.30","3,815",
"2015/11/12","9,484,988","666,159,619","73.50","73.60","68.20","70.50","-2.20","6,070",
"2015/11/13","6,602,257","470,045,634","69.60","72.90","69.60","70.20","-0.30","4,432",
"2015/11/16","5,591,600","389,755,354","68.50","71.00","68.50","69.50","-0.70","3,615",
"2015/11/17","5,185,724","369,631,229","70.90","72.00","70.40","71.60","+2.10","3,301",
"2015/11/18","3,641,575","260,810,863","72.10","72.40","71.00","72.00","+0.40","2,431",
"2015/11/19","6,234,974","447,820,535","72.20","72.90","71.10","71.50","-0.50","3,617",
"2015/11/20","2,319,898","165,572,143","71.50","72.10","70.80","71.10","-0.40","1,573",
"2015/11/23","5,152,751","367,193,539","71.40","72.50","70.30","72.50","+1.40","2,854",
"2015/11/24","11,077,412","811,561,902","73.50","75.20","70.70","70.70","-1.80","6,284",
"2015/11/25","5,789,904","401,552,271","70.60","71.30","68.60","68.90","-1.80","3,840",
"2015/11/26","3,825,558","267,590,073","69.50","70.40","69.50","69.60","+0.70","2,397",
"2015/11/27","2,950,865","205,758,012","70.50","70.60","69.00","69.00","-0.60","1,876",
"2015/11/30","6,402,973","431,942,064","67.80","68.30","67.20","67.40","-1.60","3,125",
