"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/08/01","6,487,029","343,703,237","52.20","53.40","52.10","53.00","+0.90","3,160",
"2012/08/03","5,005,547","261,939,471","52.30","52.90","51.80","52.40","-0.60","2,836",
"2012/08/06","3,135,642","166,319,189","53.50","53.70","52.70","52.80","+0.40","1,817",
"2012/08/07","3,678,253","194,165,179","53.50","53.50","52.20","53.00","+0.20","2,014",
"2012/08/08","4,667,200","251,935,871","53.50","54.40","53.30","54.40","+1.40","2,680",
"2012/08/09","8,018,598","450,294,996","55.00","57.20","54.60","56.20","+1.80","4,619",
"2012/08/10","5,990,281","340,721,921","56.50","57.50","56.50","56.70","+0.50","2,374",
"2012/08/13","3,181,419","181,546,483","57.30","57.70","56.40","57.00","+0.30","1,902",
"2012/08/14","4,425,222","249,564,832","57.20","57.50","55.90","56.00","-1.00","2,340",
"2012/08/15","1,574,824","88,346,044","56.00","56.60","55.60","56.00"," 0.00","1,048",
"2012/08/16","2,807,741","159,591,477","56.00","57.30","56.00","57.30","+1.30","1,494",
"2012/08/17","3,355,363","192,085,321","57.50","57.60","57.00","57.20","-0.10","1,472",
"2012/08/20","2,223,853","125,745,290","57.20","57.20","56.20","56.80","-0.40","1,389",
"2012/08/21","7,883,360","456,817,883","56.50","58.30","56.50","58.30","+1.50","3,920",
"2012/08/22","7,002,925","391,818,057","55.90","56.50","55.50","56.30","X0.00","3,037",
"2012/08/23","4,262,307","244,386,100","58.00","58.00","56.60","56.60","+0.30","2,631",
"2012/08/24","2,525,880","143,571,290","56.20","57.40","56.10","56.80","+0.20","1,353",
"2012/08/27","2,031,223","116,100,141","57.40","57.80","56.50","57.60","+0.80","1,263",
"2012/08/28","9,525,162","557,677,534","57.80","59.60","57.00","57.00","-0.60","5,234",
"2012/08/29","3,050,343","173,866,245","57.30","57.60","56.30","57.30","+0.30","1,817",
"2012/08/30","7,480,632","418,095,559","57.30","57.30","55.00","55.30","-2.00","3,791",
"2012/08/31","3,325,219","186,401,143","55.00","56.60","55.00","56.40","+1.10","2,122",
