"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/03/01","2,481,940","155,031,106","62.40","63.00","61.80","63.00","+0.60","1,757",
"2012/03/02","2,585,921","164,438,823","63.50","64.10","63.20","63.20","+0.20","1,601",
"2012/03/03","3,622,561","222,921,315","63.00","63.00","60.80","61.00","-2.20","1,972",
"2012/03/05","12,651,854","732,692,102","61.00","61.60","56.80","57.00","-4.00","5,796",
"2012/03/06","5,888,824","337,092,684","57.00","57.90","56.50","57.90","+0.90","3,373",
"2012/03/07","2,841,115","163,394,646","56.60","58.00","56.60","57.40","-0.50","1,746",
"2012/03/08","1,904,746","109,725,124","58.00","58.00","57.20","57.70","+0.30","1,171",
"2012/03/09","2,780,438","160,915,206","57.80","58.50","57.10","57.80","+0.10","1,640",
"2012/03/12","2,356,761","134,357,158","57.50","57.90","56.50","56.60","-1.20","1,451",
"2012/03/13","3,501,060","199,674,321","57.20","57.60","56.50","57.20","+0.60","1,788",
"2012/03/14","2,854,038","165,208,672","58.50","58.50","57.40","57.80","+0.60","1,624",
"2012/03/15","6,593,701","386,737,759","57.80","59.40","57.40","59.00","+1.20","3,085",
"2012/03/16","2,411,968","140,716,344","59.20","59.20","57.80","57.80","-1.20","1,429",
"2012/03/19","1,560,764","90,056,412","58.10","58.30","57.10","58.00","+0.20","1,050",
"2012/03/20","1,128,276","64,915,054","58.20","58.30","57.10","57.10","-0.90","826",
"2012/03/21","2,256,871","129,212,449","57.60","57.90","56.60","57.70","+0.60","1,246",
"2012/03/22","2,333,081","135,596,902","58.20","58.70","57.30","58.20","+0.50","1,391",
"2012/03/23","1,242,435","72,246,749","58.30","58.50","57.80","58.30","+0.10","809",
"2012/03/26","1,524,326","87,653,972","58.10","58.20","57.20","57.30","-1.00","1,020",
"2012/03/27","2,294,185","130,079,512","57.80","57.80","56.20","56.90","-0.40","1,307",
"2012/03/28","1,184,460","67,070,675","57.20","57.20","56.30","56.70","-0.20","738",
"2012/03/29","4,928,311","265,957,468","56.20","56.20","52.90","53.30","-3.40","2,463",
"2012/03/30","2,860,757","153,804,478","53.50","54.20","53.00","53.90","+0.60","1,563",
