"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/05/02","10,147,013","882,865,467","85.00","88.80","85.00","88.80","+3.80","6,611",
"2013/05/03","5,316,358","469,138,647","90.00","90.20","86.90","87.50","-1.30","3,456",
"2013/05/06","5,485,689","480,456,488","88.00","88.40","86.90","87.80","+0.30","3,291",
"2013/05/07","4,841,679","421,647,920","88.00","88.10","86.00","87.90","+0.10","3,112",
"2013/05/08","10,584,051","951,168,012","88.50","90.90","88.40","89.90","+2.00","5,143",
"2013/05/09","4,996,030","444,366,505","90.50","90.50","87.90","88.00","-1.90","2,766",
"2013/05/10","3,102,949","270,669,463","88.00","88.20","86.80","87.30","-0.70","2,015",
"2013/05/13","2,723,847","238,050,209","87.50","88.10","86.50","88.10","+0.80","1,772",
"2013/05/14","3,584,736","313,645,650","88.50","88.60","86.60","86.80","-1.30","2,426",
"2013/05/15","4,938,621","423,750,814","86.60","87.50","84.00","85.70","-1.10","3,256",
"2013/05/16","4,122,513","358,164,000","86.50","87.70","85.10","87.00","+1.30","2,694",
"2013/05/17","3,547,329","310,984,323","86.10","88.80","86.10","87.20","+0.20","2,250",
"2013/05/20","1,954,500","169,512,388","87.40","87.40","86.30","86.70","-0.50","1,537",
"2013/05/21","5,714,362","505,695,458","87.70","89.90","87.00","87.80","+1.10","3,504",
"2013/05/22","2,296,612","202,128,770","88.30","89.20","87.50","87.60","-0.20","1,597",
"2013/05/23","4,364,587","373,981,202","87.20","87.30","85.10","85.10","-2.50","2,900",
"2013/05/24","10,582,160","864,598,137","85.00","85.00","79.50","80.40","-4.70","5,789",
"2013/05/27","7,568,552","593,889,820","79.20","79.80","77.50","79.00","-1.40","4,089",
"2013/05/28","4,945,610","395,921,310","79.40","81.00","79.00","81.00","+2.00","2,902",
"2013/05/29","5,153,558","410,639,604","81.00","81.00","78.90","79.90","-1.10","3,115",
"2013/05/30","5,596,652","437,912,256","78.90","79.50","77.50","77.90","-2.00","2,941",
"2013/05/31","7,887,639","607,566,475","78.70","78.70","76.10","76.10","-1.80","3,549",
