"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/07/02","2,204,864","120,360,397","54.50","54.90","54.30","54.40","+0.30","1,326",
"2012/07/03","2,761,523","152,762,123","55.00","55.70","54.60","55.70","+1.30","1,584",
"2012/07/04","5,380,456","305,218,376","56.20","57.50","55.80","57.20","+1.50","2,883",
"2012/07/05","3,395,099","193,143,404","57.00","58.00","56.10","56.30","-0.90","2,075",
"2012/07/06","2,248,274","125,910,344","56.80","56.80","55.60","56.00","-0.30","1,172",
"2012/07/09","2,017,185","112,815,881","56.00","56.50","55.60","55.90","-0.10","1,363",
"2012/07/10","2,325,021","128,898,559","56.10","56.20","54.80","55.40","-0.50","1,556",
"2012/07/11","10,543,032","612,597,578","56.00","59.20","55.60","59.10","+3.70","5,879",
"2012/07/12","8,786,128","512,184,355","59.20","59.40","57.50","57.50","-1.60","4,083",
"2012/07/13","8,456,291","479,937,847","58.00","58.90","54.80","55.20","-2.30","4,670",
"2012/07/16","2,917,459","159,794,111","55.80","55.80","54.10","54.50","-0.70","1,931",
"2012/07/17","4,797,332","258,173,725","54.30","55.10","52.90","54.00","-0.50","2,634",
"2012/07/18","3,917,799","209,245,847","54.00","54.40","52.80","52.80","-1.20","2,096",
"2012/07/19","3,722,590","199,559,478","53.50","53.90","53.20","53.50","+0.70","2,075",
"2012/07/20","2,755,801","147,517,249","53.50","54.10","53.00","53.50"," 0.00","1,680",
"2012/07/23","3,509,741","184,970,673","53.30","53.40","52.10","52.60","-0.90","1,940",
"2012/07/24","8,170,033","414,758,033","52.30","52.60","49.80","50.40","-2.20","3,941",
"2012/07/25","6,120,124","307,280,511","49.95","50.80","49.35","50.80","+0.40","2,909",
"2012/07/26","2,788,931","142,210,185","51.40","51.50","50.70","50.80"," 0.00","1,458",
"2012/07/27","4,676,404","242,602,759","51.40","52.40","51.40","51.90","+1.10","2,183",
"2012/07/30","2,716,899","142,306,624","52.90","52.90","52.00","52.00","+0.10","1,517",
"2012/07/31","4,325,139","224,455,493","52.00","52.40","51.40","52.10","+0.10","2,125",
