"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/01/04","5,135,759","401,337,990","79.40","80.00","76.60","76.60","-2.10","3,416",
"2016/01/05","7,672,539","595,086,242","76.20","78.80","75.60","78.00","+1.40","4,147",
"2016/01/06","7,828,207","593,179,315","79.00","79.00","74.20","74.20","-3.80","4,193",
"2016/01/07","6,391,274","476,346,825","74.20","75.30","74.00","74.00","-0.20","3,316",
"2016/01/08","5,758,784","440,798,930","74.50","77.70","74.40","77.60","+3.60","3,199",
"2016/01/11","4,764,895","359,817,963","76.10","76.40","74.50","75.00","-2.60","2,668",
"2016/01/12","3,308,383","249,401,342","75.20","76.80","73.90","73.90","-1.10","2,280",
"2016/01/13","3,350,909","252,462,512","75.00","76.20","74.70","74.90","+1.00","2,062",
"2016/01/14","5,318,416","384,533,452","73.50","73.80","71.30","71.30","-3.60","3,081",
"2016/01/15","5,466,992","400,489,005","72.90","74.00","72.30","73.00","+1.70","3,135",
"2016/01/18","3,783,208","276,129,892","71.70","74.00","71.50","74.00","+1.00","2,576",
"2016/01/19","2,920,548","216,601,286","73.50","75.20","72.30","75.10","+1.10","2,148",
"2016/01/20","3,546,770","262,435,017","74.70","75.30","72.90","72.90","-2.20","2,342",
"2016/01/21","2,529,285","184,186,420","73.20","74.30","71.80","72.00","-0.90","1,798",
"2016/01/22","1,958,799","142,829,221","73.20","73.80","72.20","73.80","+1.80","1,390",
"2016/01/25","3,127,813","237,411,546","74.50","77.00","74.20","76.60","+2.80","2,233",
"2016/01/26","2,664,182","203,760,771","75.90","77.20","75.30","76.00","-0.60","1,694",
"2016/01/27","3,481,742","268,220,828","76.90","77.50","76.50","76.80","+0.80","2,473",
"2016/01/28","11,169,442","901,542,148","77.30","82.50","77.10","82.50","+5.70","7,404",
"2016/01/29","7,067,576","582,920,579","82.50","83.50","80.80","82.10","-0.40","4,235",
"2016/01/30","2,069,103","170,663,759","83.30","83.50","82.10","82.20","+0.10","1,291",
