"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/07/01","3,356,266","238,111,325","70.80","71.70","70.10","70.80","-0.20","1,989",
"2013/07/02","3,114,308","218,516,506","71.20","71.50","68.80","69.10","-1.70","2,121",
"2013/07/03","3,975,395","278,455,461","69.50","70.50","69.50","70.30","+1.20","2,596",
"2013/07/04","3,108,133","217,032,077","71.00","71.30","68.90","68.90","-1.40","1,935",
"2013/07/05","2,880,741","199,781,561","69.90","69.90","68.50","69.60","+0.70","1,691",
"2013/07/08","3,025,629","212,452,774","69.60","71.00","69.60","70.40","+0.80","1,789",
"2013/07/09","4,028,531","286,106,511","70.90","72.20","69.50","72.00","+1.60","2,649",
"2013/07/10","5,949,302","429,870,544","72.40","72.90","71.20","72.20","+0.20","3,217",
"2013/07/11","4,488,837","324,938,464","72.70","73.10","72.00","72.10","-0.10","2,576",
"2013/07/12","2,605,000","188,498,300","72.50","72.80","72.10","72.50","+0.40","1,505",
"2013/07/15","3,049,212","222,926,429","72.50","73.60","72.10","73.40","+0.90","1,972",
"2013/07/16","4,635,227","344,177,325","73.50","74.90","73.40","73.70","+0.30","2,628",
"2013/07/17","3,724,980","275,014,220","74.10","74.50","72.90","74.00","+0.30","2,037",
"2013/07/18","3,211,236","233,943,935","74.00","74.60","72.00","72.20","-1.80","2,039",
"2013/07/19","3,273,927","232,655,950","71.90","72.50","70.30","70.30","-1.90","2,018",
"2013/07/22","2,820,041","202,169,825","70.80","72.20","70.70","71.60","+1.30","1,871",
"2013/07/23","4,220,021","309,903,954","72.50","74.20","72.10","74.00","+2.40","2,436",
"2013/07/24","3,237,533","239,125,071","74.20","74.60","73.10","74.00"," 0.00","1,839",
"2013/07/25","2,007,626","147,378,055","74.00","74.10","72.80","73.10","-0.90","1,387",
"2013/07/26","2,096,390","151,375,753","73.10","73.10","71.80","72.00","-1.10","1,427",
"2013/07/29","1,634,438","117,026,961","72.40","72.60","71.00","71.10","-0.90","1,191",
"2013/07/30","1,850,903","132,175,068","70.60","72.40","70.30","72.40","+1.30","1,393",
"2013/07/31","2,597,559","187,687,925","72.90","72.90","71.80","71.80","-0.60","1,240",
