"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/03/01","1,789,852","205,901,897","114.00","116.00","113.50","115.50","-0.50","1,213",
"2018/03/02","1,762,627","201,054,478","113.50","115.00","113.00","113.50","-2.00","1,177",
"2018/03/05","1,322,381","149,758,553","114.00","114.50","112.50","112.50","-1.00","933",
"2018/03/06","1,488,619","168,635,246","113.50","114.00","113.00","113.50","+1.00","771",
"2018/03/07","1,063,221","120,082,694","113.00","114.00","112.50","113.00","-0.50","726",
"2018/03/08","1,404,774","158,519,342","113.00","113.50","112.50","113.00"," 0.00","915",
"2018/03/09","2,219,320","253,710,310","113.00","115.50","112.50","114.00","+1.00","1,417",
"2018/03/12","4,304,750","512,385,750","115.00","120.50","114.50","119.50","+5.50","2,936",
"2018/03/13","2,629,679","314,306,916","119.00","121.00","117.00","119.50"," 0.00","2,115",
"2018/03/14","1,802,252","216,939,988","119.50","121.50","118.50","120.00","+0.50","1,325",
"2018/03/15","1,423,106","173,128,432","120.00","123.00","119.00","123.00","+3.00","1,116",
"2018/03/16","2,012,157","244,980,654","122.50","122.50","120.50","122.50","-0.50","1,429",
"2018/03/19","1,345,061","164,778,942","122.00","123.50","121.50","123.00","+0.50","1,137",
"2018/03/20","2,102,025","258,825,068","121.50","124.50","120.50","124.50","+1.50","1,327",
"2018/03/21","3,845,319","482,318,556","125.00","126.00","123.50","125.00","+0.50","2,739",
"2018/03/22","1,255,301","156,528,139","125.00","125.50","123.50","124.50","-0.50","872",
"2018/03/23","1,758,002","211,680,214","119.50","121.50","119.00","120.50","-4.00","1,146",
"2018/03/26","1,148,694","140,291,168","119.50","123.50","119.50","123.00","+2.50","873",
"2018/03/27","999,703","123,890,969","124.50","125.00","123.00","123.50","+0.50","867",
"2018/03/28","2,221,686","279,908,553","123.00","127.00","122.50","126.00","+2.50","1,522",
"2018/03/29","1,433,434","180,524,250","126.50","127.00","125.00","125.50","-0.50","1,170",
"2018/03/30","2,706,980","345,050,440","125.50","129.00","124.50","129.00","+3.50","1,882",
"2018/03/31","1,578,009","205,705,127","129.00","133.00","127.50","130.00","+1.00","1,066",
