"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/12/01","972,097","91,568,504","94.10","94.60","93.60","94.30"," 0.00","751",
"2016/12/02","1,949,422","179,786,510","93.80","93.80","91.30","91.70","-2.60","1,443",
"2016/12/05","1,595,815","147,324,419","91.70","93.40","91.60","92.50","+0.80","1,051",
"2016/12/06","831,180","77,076,180","92.60","93.30","92.40","92.80","+0.30","645",
"2016/12/07","1,391,008","129,030,534","93.40","93.80","92.00","92.80"," 0.00","1,165",
"2016/12/08","1,610,334","148,701,577","93.30","93.70","91.60","91.90","-0.90","1,329",
"2016/12/09","3,702,807","329,102,227","89.50","89.50","88.00","88.90","-3.00","2,133",
"2016/12/12","3,845,744","331,299,808","88.00","88.10","85.20","85.20","-3.70","2,919",
"2016/12/13","3,231,460","274,386,926","85.00","85.60","84.10","85.00","-0.20","2,165",
"2016/12/14","1,830,566","156,493,389","85.00","86.20","85.00","85.50","+0.50","1,512",
"2016/12/15","1,559,382","134,382,741","85.20","86.70","85.20","86.40","+0.90","1,349",
"2016/12/16","1,498,851","128,717,986","86.90","87.00","85.50","85.50","-0.90","1,003",
"2016/12/19","1,243,279","106,405,394","84.80","86.20","84.80","85.30","-0.20","913",
"2016/12/20","1,096,400","93,023,133","85.30","85.70","84.50","84.50","-0.80","852",
"2016/12/21","1,908,343","160,893,543","84.50","85.30","83.30","84.60","+0.10","1,344",
"2016/12/22","900,581","76,314,372","85.50","85.60","84.10","84.30","-0.30","717",
"2016/12/23","914,394","77,221,808","84.20","85.30","84.00","84.00","-0.30","769",
"2016/12/26","411,977","34,769,259","84.10","84.90","84.00","84.20","+0.20","306",
"2016/12/27","811,933","68,035,172","84.20","84.90","83.50","83.60","-0.60","661",
"2016/12/28","622,261","52,695,651","83.60","85.00","83.60","84.90","+1.30","543",
"2016/12/29","986,952","84,468,872","84.90","86.20","84.70","85.80","+0.90","704",
"2016/12/30","960,115","82,821,020","86.40","86.50","85.80","86.30","+0.50","764",
