"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/09/03","971,513","52,827,274","53.60","54.80","53.10","54.60","+1.00","742",
"2012/09/04","1,075,503","58,807,031","54.80","55.40","54.10","54.10","-0.50","747",
"2012/09/05","1,348,410","72,111,640","54.10","54.30","53.10","53.10","-1.00","732",
"2012/09/06","1,107,986","58,584,045","53.30","53.80","52.30","52.60","-0.50","794",
"2012/09/07","904,254","48,199,880","54.00","54.00","53.00","53.20","+0.60","580",
"2012/09/10","1,799,468","98,357,168","54.10","55.50","53.70","55.00","+1.80","1,227",
"2012/09/11","1,365,936","75,069,497","55.50","55.50","54.60","54.60","-0.40","803",
"2012/09/12","2,364,527","132,300,825","55.50","56.40","55.40","55.90","+1.30","1,538",
"2012/09/13","1,475,732","81,746,460","56.00","56.30","54.70","55.10","-0.80","937",
"2012/09/14","2,358,081","130,887,355","55.90","56.00","55.10","55.10"," 0.00","1,341",
"2012/09/17","1,376,951","76,333,970","55.50","55.90","54.90","55.40","+0.30","804",
"2012/09/18","2,783,551","155,292,563","55.30","56.30","54.80","55.80","+0.40","1,670",
"2012/09/19","4,340,102","245,662,781","56.10","57.30","55.80","56.00","+0.20","2,308",
"2012/09/20","1,246,112","69,376,885","56.50","56.50","55.40","55.40","-0.60","835",
"2012/09/21","769,635","42,711,828","55.60","55.80","55.20","55.60","+0.20","526",
"2012/09/24","717,697","39,688,381","55.60","55.70","55.10","55.10","-0.50","520",
"2012/09/25","1,192,291","66,356,017","55.50","56.20","55.20","55.30","+0.20","767",
"2012/09/26","1,370,899","75,409,272","55.30","55.50","54.80","54.90","-0.40","651",
"2012/09/27","560,330","30,819,640","54.90","55.40","54.80","54.80","-0.10","386",
"2012/09/28","960,762","52,243,617","54.90","55.50","53.80","54.50","-0.30","632",
