"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/12/01","9,911,486","569,306,380","57.00","58.00","56.90","57.20","+2.00","3,607",
"2011/12/02","13,940,973","820,478,287","58.00","60.80","55.80","59.60","+2.40","8,089",
"2011/12/05","5,910,517","350,360,745","59.70","60.40","58.20","58.60","-1.00","3,468",
"2011/12/06","7,316,487","434,554,231","58.50","60.30","58.20","58.60"," 0.00","3,907",
"2011/12/07","12,274,882","744,848,820","60.20","62.00","59.30","60.00","+1.40","6,622",
"2011/12/08","9,876,855","563,378,580","59.70","59.70","55.80","55.80","-4.20","5,478",
"2011/12/09","14,150,558","736,524,416","51.90","53.00","51.90","51.90","-3.90","6,032",
"2011/12/12","12,489,429","637,983,722","52.50","52.70","49.90","50.00","-1.90","6,527",
"2011/12/13","13,741,342","659,642,118","49.00","49.25","46.60","47.75","-2.25","6,683",
"2011/12/14","12,582,384","610,837,404","47.75","49.70","47.15","48.60","+0.85","6,552",
"2011/12/15","13,226,512","599,332,379","45.20","45.90","45.20","45.20","-3.40","5,174",
"2011/12/16","15,037,496","690,478,680","45.70","46.80","44.90","45.95","+0.75","8,025",
"2011/12/19","8,643,390","377,489,210","45.00","45.30","42.75","42.75","-3.20","4,584",
"2011/12/20","11,805,777","521,920,102","42.75","45.35","42.50","44.10","+1.35","6,060",
"2011/12/21","10,698,112","501,355,114","46.80","47.15","45.80","47.00","+2.90","4,461",
"2011/12/22","6,318,043","292,366,442","46.60","46.70","45.80","46.55","-0.45","3,523",
"2011/12/23","10,595,335","518,961,326","47.45","49.80","47.45","49.80","+3.25","4,767",
"2011/12/26","14,484,740","744,109,403","50.50","52.40","50.50","51.10","+1.30","6,829",
"2011/12/27","9,953,039","508,265,402","51.10","52.00","49.90","51.40","+0.30","5,391",
"2011/12/28","6,597,081","338,012,607","51.40","51.70","50.60","51.00","-0.40","3,501",
"2011/12/29","6,201,657","310,926,400","50.50","51.00","49.60","50.00","-1.00","3,613",
"2011/12/30","4,278,298","214,336,427","50.80","50.90","49.50","49.50","-0.50","2,533",
