"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/08/01","318,800","24,329,200","76.30","76.50","76.00","76.40","+0.20","267",
"2018/08/02","1,143,290","87,991,713","76.60","77.50","76.60","76.70","+0.30","911",
"2018/08/03","3,701,361","291,147,719","77.50","79.50","77.50","79.00","+2.30","2,436",
"2018/08/06","3,527,562","281,712,598","79.90","81.00","79.10","79.10","+0.10","2,306",
"2018/08/07","1,536,438","121,054,002","79.10","79.50","78.20","78.90","-0.20","1,058",
"2018/08/08","2,533,517","200,117,943","79.50","79.60","78.60","79.00","+0.10","1,443",
"2018/08/09","2,320,949","171,633,876","74.30","74.30","73.60","73.80","X0.00","1,410",
"2018/08/10","1,072,228","79,415,372","73.80","74.60","73.60","73.90","+0.10","762",
"2018/08/13","1,756,072","125,844,556","73.60","73.60","70.50","72.00","-1.90","1,205",
"2018/08/14","688,558","49,719,041","72.00","72.60","71.90","72.10","+0.10","492",
"2018/08/15","656,435","46,915,033","72.20","72.70","71.00","71.00","-1.10","505",
"2018/08/16","1,212,561","85,265,715","71.00","71.00","69.80","70.00","-1.00","921",
"2018/08/17","993,719","69,511,630","70.70","71.20","69.50","69.50","-0.50","758",
"2018/08/20","2,559,461","175,974,509","69.50","69.70","67.90","68.10","-1.40","1,534",
"2018/08/21","1,448,020","98,853,266","68.60","69.00","68.00","68.50","+0.40","1,189",
"2018/08/22","467,738","32,019,873","68.50","69.00","68.30","68.30","-0.20","400",
"2018/08/23","529,983","36,316,727","68.30","68.90","68.20","68.50","+0.20","421",
"2018/08/24","1,305,329","88,786,672","68.70","69.20","67.20","67.30","-1.20","1,104",
"2018/08/27","771,569","52,744,199","67.40","69.30","67.40","68.50","+1.20","583",
"2018/08/28","827,040","57,098,459","69.00","69.40","68.60","68.70","+0.20","596",
"2018/08/29","1,125,520","78,752,162","68.80","70.70","68.50","70.20","+1.50","918",
"2018/08/30","1,051,061","72,850,870","70.30","70.30","68.50","68.90","-1.30","805",
"2018/08/31","589,108","40,361,152","68.90","68.90","68.10","68.60","-0.30","562",
