"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/03/01","5,463,397","372,590,596","67.30","68.90","67.00","68.00","+1.30","2,976",
"2012/03/02","7,282,332","506,801,093","68.90","70.50","68.70","68.70","+0.70","4,203",
"2012/03/03","2,575,955","176,615,021","68.70","69.30","68.10","68.30","-0.40","1,618",
"2012/03/05","4,899,722","335,338,347","68.80","69.70","67.10","67.80","-0.50","2,916",
"2012/03/06","7,001,494","454,329,899","67.10","67.80","63.20","65.00","-2.80","4,172",
"2012/03/07","4,732,861","303,690,530","63.00","65.40","63.00","64.40","-0.60","2,701",
"2012/03/08","5,777,358","382,547,486","65.60","67.30","64.80","67.00","+2.60","3,346",
"2012/03/09","6,496,873","446,632,394","68.00","69.60","67.60","68.40","+1.40","3,703",
"2012/03/12","3,205,766","219,552,366","69.20","69.50","67.40","67.40","-1.00","1,968",
"2012/03/13","2,397,900","162,507,382","68.00","68.70","67.30","67.40"," 0.00","1,673",
"2012/03/14","12,161,732","848,121,361","69.00","70.40","68.50","69.60","+2.20","6,270",
"2012/03/15","4,134,118","285,092,476","69.70","70.20","68.20","68.50","-1.10","2,635",
"2012/03/16","3,778,744","258,765,531","67.50","69.30","67.50","68.90","+0.40","2,226",
"2012/03/19","3,151,910","215,805,381","69.50","69.80","67.80","68.00","-0.90","1,909",
"2012/03/20","2,302,691","155,946,147","68.10","68.90","67.10","67.90","-0.10","1,452",
"2012/03/21","9,309,900","606,464,728","67.20","68.00","64.00","65.60","-2.30","5,337",
"2012/03/22","3,670,119","241,447,033","66.00","66.40","65.10","65.90","+0.30","2,268",
"2012/03/23","3,178,662","208,312,492","65.90","65.90","64.90","65.80","-0.10","1,980",
"2012/03/26","2,408,243","157,429,914","65.50","65.70","65.00","65.70","-0.10","1,254",
"2012/03/27","2,547,947","167,612,011","66.10","66.60","65.40","65.50","-0.20","1,472",
"2012/03/28","2,211,961","145,035,576","66.00","66.30","65.10","65.60","+0.10","1,381",
"2012/03/29","4,574,212","291,083,468","65.50","65.50","62.50","64.00","-1.60","2,665",
"2012/03/30","2,476,585","159,081,761","64.50","65.20","62.80","65.00","+1.00","1,550",
