"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/04/01","3,946,625","342,026,428","85.90","87.60","85.70","87.00","+0.80","2,571",
"2016/04/06","5,226,855","459,008,769","87.00","88.50","86.60","87.70","+0.70","3,336",
"2016/04/07","3,855,691","334,328,900","88.50","88.50","85.50","86.70","-1.00","2,483",
"2016/04/08","1,840,107","159,163,155","86.60","87.10","86.00","86.70"," 0.00","1,133",
"2016/04/11","2,002,070","171,985,950","87.10","87.20","85.20","85.20","-1.50","1,219",
"2016/04/12","4,472,530","374,627,420","85.40","85.80","82.50","82.50","-2.70","2,658",
"2016/04/13","2,209,067","183,995,768","82.70","83.80","82.70","83.60","+1.10","1,247",
"2016/04/14","1,398,662","118,263,766","84.00","84.90","84.00","84.50","+0.90","962",
"2016/04/15","1,443,715","121,843,812","84.50","85.00","83.50","84.50"," 0.00","1,036",
"2016/04/18","1,386,585","116,289,017","83.70","84.20","83.00","84.00","-0.50","911",
"2016/04/19","1,438,077","122,253,874","84.50","85.50","84.50","84.50","+0.50","989",
"2016/04/20","3,136,839","260,357,142","84.50","85.00","82.20","82.30","-2.20","1,889",
"2016/04/21","3,271,943","269,902,569","82.50","83.20","81.80","82.90","+0.60","2,136",
"2016/04/22","5,177,284","438,493,619","83.70","85.60","83.70","85.00","+2.10","3,192",
"2016/04/25","3,343,003","283,751,253","85.30","85.80","84.10","85.00"," 0.00","1,764",
"2016/04/26","3,288,224","282,457,092","85.50","86.50","84.90","86.10","+1.10","2,240",
"2016/04/27","1,753,792","150,538,931","86.00","86.70","85.20","85.40","-0.70","1,226",
"2016/04/28","1,795,143","151,898,921","86.00","86.00","84.00","84.60","-0.80","1,323",
"2016/04/29","1,378,155","115,605,341","84.10","84.20","83.30","84.00","-0.60","924",
