"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/08/01","3,009,367","262,240,496","85.50","88.00","85.30","88.00","+2.80","1,921",
"2016/08/02","1,606,003","140,967,459","88.30","88.40","87.30","87.70","-0.30","1,044",
"2016/08/03","1,169,445","101,502,402","87.20","87.20","86.30","87.20","-0.50","795",
"2016/08/04","1,451,972","126,264,171","87.70","87.80","86.60","86.60","-0.60","916",
"2016/08/05","4,285,076","378,590,822","87.20","89.00","86.70","89.00","+2.40","2,811",
"2016/08/08","3,062,693","272,465,686","89.50","89.50","88.00","89.40","+0.40","1,372",
"2016/08/09","2,371,763","210,241,089","89.60","89.80","87.80","88.60","-0.80","1,709",
"2016/08/10","5,735,089","510,486,169","89.00","90.20","88.40","89.00","+0.40","3,263",
"2016/08/11","7,987,072","673,869,114","83.20","85.80","83.10","85.10","X0.00","4,288",
"2016/08/12","3,483,461","298,122,514","85.60","86.80","84.50","86.80","+1.70","2,280",
"2016/08/15","1,351,420","116,038,114","86.80","86.80","85.30","85.30","-1.50","987",
"2016/08/16","1,121,920","95,049,550","85.50","85.70","84.30","84.30","-1.00","807",
"2016/08/17","1,634,416","139,142,279","84.20","86.20","84.00","85.30","+1.00","1,196",
"2016/08/18","856,255","73,069,520","85.10","85.90","84.70","85.40","+0.10","617",
"2016/08/19","1,487,832","127,598,148","85.80","86.40","85.20","85.40"," 0.00","1,082",
"2016/08/22","990,256","84,549,248","86.00","86.00","85.00","85.50","+0.10","394",
"2016/08/23","3,806,557","334,479,416","85.80","89.50","85.50","88.10","+2.60","2,727",
"2016/08/24","5,387,556","484,041,096","88.30","91.10","87.80","90.00","+1.90","3,208",
"2016/08/25","8,953,325","834,413,174","90.40","94.50","90.20","93.50","+3.50","5,612",
"2016/08/26","5,625,419","531,286,710","94.00","95.20","92.90","95.20","+1.70","3,611",
"2016/08/29","3,346,510","316,850,040","95.00","95.20","94.00","94.60","-0.60","2,085",
"2016/08/30","2,860,744","271,743,736","95.30","96.20","94.20","94.50","-0.10","1,984",
"2016/08/31","2,375,267","225,989,911","94.90","95.90","94.30","95.50","+1.00","1,924",
