"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/08/01","578,312","30,970,783","53.30","54.00","53.20","53.50","+0.20","447",
"2016/08/02","570,728","30,476,920","54.00","54.00","53.30","53.50"," 0.00","391",
"2016/08/03","544,073","28,985,809","53.20","53.60","53.00","53.50"," 0.00","395",
"2016/08/04","448,815","23,938,182","53.50","53.50","53.20","53.50"," 0.00","377",
"2016/08/05","518,830","27,761,465","53.60","53.70","53.30","53.60","+0.10","376",
"2016/08/08","483,385","25,923,364","53.50","54.00","53.20","54.00","+0.40","319",
"2016/08/09","618,367","33,068,442","53.70","53.90","53.30","53.50","-0.50","473",
"2016/08/10","838,877","44,809,888","53.50","53.90","53.00","53.70","+0.20","594",
"2016/08/11","708,664","37,892,956","53.70","53.90","53.20","53.90","+0.20","574",
"2016/08/12","440,809","23,609,859","53.50","53.80","53.30","53.70","-0.20","402",
"2016/08/15","343,107","18,379,075","53.70","53.70","53.30","53.60","-0.10","309",
"2016/08/16","297,316","15,916,664","53.80","53.80","53.30","53.70","+0.10","223",
"2016/08/17","426,577","22,811,979","53.60","53.70","53.30","53.70"," 0.00","364",
"2016/08/18","485,806","26,096,724","53.70","54.00","53.40","54.00","+0.30","371",
"2016/08/19","307,210","16,476,252","54.00","54.00","53.40","53.60","-0.40","267",
"2016/08/22","696,580","37,052,312","53.60","53.60","53.00","53.10","-0.50","506",
"2016/08/23","485,123","25,787,603","53.20","53.50","53.00","53.00","-0.10","388",
"2016/08/24","407,274","21,597,430","53.00","53.40","52.80","53.20","+0.20","347",
"2016/08/25","477,525","25,370,932","53.20","53.40","53.00","53.30","+0.10","380",
"2016/08/26","598,763","31,844,163","53.30","53.40","53.00","53.00","-0.30","443",
"2016/08/29","793,042","42,414,368","53.00","54.10","53.00","53.80","+0.80","529",
"2016/08/30","565,214","30,156,547","53.80","53.90","53.00","53.40","-0.40","406",
"2016/08/31","507,712","27,061,249","53.40","53.60","53.10","53.60","+0.20","324",
