"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/05/03","1,105,328","62,333,459","57.00","57.20","56.00","56.00","-1.00","695",
"2016/05/04","1,206,785","66,908,880","56.00","56.00","55.10","55.40","-0.60","656",
"2016/05/05","715,938","39,695,007","55.40","56.10","55.00","56.00","+0.60","474",
"2016/05/06","496,214","27,521,817","56.00","56.00","55.20","55.40","-0.60","336",
"2016/05/09","810,240","44,543,696","55.40","55.70","54.60","54.60","-0.80","553",
"2016/05/10","447,759","24,666,763","54.60","55.50","54.60","55.00","+0.40","377",
"2016/05/11","841,700","46,023,000","55.00","55.50","54.30","54.50","-0.50","590",
"2016/05/12","1,702,057","90,652,039","54.20","54.20","52.70","52.80","-1.70","1,235",
"2016/05/13","1,187,183","62,846,969","52.80","53.20","52.70","52.80"," 0.00","891",
"2016/05/16","1,562,734","81,040,408","52.40","52.50","51.30","51.80","-1.00","903",
"2016/05/17","1,005,213","52,679,465","52.00","52.80","51.90","52.50","+0.70","717",
"2016/05/18","617,270","32,772,097","52.60","53.60","52.20","53.50","+1.00","450",
"2016/05/19","1,168,001","62,512,353","53.50","54.10","52.80","53.50"," 0.00","837",
"2016/05/20","705,248","37,751,665","53.20","53.90","53.00","53.80","+0.30","603",
"2016/05/23","740,669","40,253,160","54.00","54.70","53.70","54.30","+0.50","511",
"2016/05/24","508,573","27,477,094","54.30","54.30","53.80","54.00","-0.30","378",
"2016/05/25","562,539","30,505,812","54.30","54.50","54.00","54.20","+0.20","419",
"2016/05/26","698,380","37,456,301","53.60","54.10","53.40","53.70","-0.50","520",
"2016/05/27","515,210","27,701,640","53.70","54.10","53.70","53.70"," 0.00","355",
"2016/05/30","1,676,171","92,587,869","53.70","56.10","53.70","55.40","+1.70","933",
"2016/05/31","1,024,933","56,441,893","55.40","55.40","54.70","55.00","-0.40","529",
