"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/04/02","1,076,527","80,648,425","74.90","75.50","74.80","74.90"," 0.00","328",
"2012/04/03","3,038,048","227,110,879","74.90","75.70","74.10","74.30","-0.60","957",
"2012/04/05","2,712,049","193,861,473","74.20","74.20","69.60","71.20","-3.10","1,437",
"2012/04/06","1,335,797","96,151,881","71.70","72.90","71.20","72.20","+1.00","877",
"2012/04/09","1,052,776","74,916,445","71.50","72.10","70.10","72.10","-0.10","782",
"2012/04/10","1,015,234","74,260,917","72.00","73.80","72.00","73.30","+1.20","640",
"2012/04/11","1,033,222","75,586,028","72.50","74.10","72.40","74.00","+0.70","563",
"2012/04/12","843,328","61,745,336","74.00","74.50","72.80","73.30","-0.70","502",
"2012/04/13","1,296,341","95,977,534","73.30","74.50","73.10","74.00","+0.70","800",
"2012/04/16","1,597,766","117,854,560","73.30","75.30","72.70","72.70","-1.30","1,118",
"2012/04/17","926,413","66,935,836","72.80","73.00","71.70","72.00","-0.70","621",
"2012/04/18","907,847","65,553,166","72.40","72.80","71.50","72.10","+0.10","619",
"2012/04/19","1,043,093","74,468,563","72.00","72.00","70.60","71.70","-0.40","776",
"2012/04/20","765,321","54,260,720","71.70","71.70","70.30","70.50","-1.20","598",
"2012/04/23","722,554","50,720,865","70.30","71.20","69.70","70.40","-0.10","419",
"2012/04/24","743,400","52,355,855","70.00","71.10","69.20","71.10","+0.70","474",
"2012/04/25","394,598","28,155,711","71.30","71.60","70.80","71.60","+0.50","291",
"2012/04/26","520,934","37,349,439","71.90","72.00","71.30","72.00","+0.40","266",
"2012/04/27","801,627","56,492,717","72.00","72.00","70.00","70.00","-2.00","516",
"2012/04/30","566,520","39,482,200","69.20","70.30","69.10","70.10","+0.10","358",
