"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/05/03","874,900","74,711,568","85.80","86.20","85.00","85.10","-0.70","560",
" 2010/05/04","1,403,239","118,942,519","85.10","85.90","84.00","84.10","-1.00","847",
" 2010/05/05","1,455,662","120,021,346","83.00","83.10","82.00","83.00","-1.10","800",
" 2010/05/06","1,374,614","112,447,576","82.80","83.00","81.00","81.10","-1.90","796",
" 2010/05/07","3,625,969","283,979,509","77.20","79.20","77.00","78.80","-2.30","1,675",
" 2010/05/10","1,973,427","158,219,741","79.10","81.60","79.10","81.60","+2.80","1,081",
" 2010/05/11","1,501,618","123,115,876","82.30","83.30","81.00","81.00","-0.60","855",
" 2010/05/12","873,722","71,586,504","81.60","82.40","81.20","81.80","+0.80","601",
" 2010/05/13","1,133,202","94,317,306","82.80","84.00","82.60","83.50","+1.70","709",
" 2010/05/14","406,160","33,768,796","82.60","83.70","82.60","83.00","-0.50","241",
" 2010/05/17","853,406","69,404,864","82.00","82.20","80.10","80.70","-2.30","572",
" 2010/05/18","538,400","43,829,400","81.00","82.00","81.00","81.30","+0.60","297",
" 2010/05/19","936,776","76,400,520","81.00","82.90","80.20","81.60","+0.30","546",
" 2010/05/20","803,020","65,010,848","81.60","82.00","80.20","81.00","-0.60","570",
" 2010/05/21","1,037,500","82,378,798","79.00","80.60","78.30","80.60","-0.40","706",
" 2010/05/24","643,924","52,551,068","81.00","82.00","80.70","82.00","+1.40","436",
" 2010/05/25","1,634,060","130,397,020","81.00","81.60","78.00","79.80","-2.20","1,056",
" 2010/05/26","1,451,540","115,142,313","80.00","80.80","78.10","78.20","-1.60","1,098",
" 2010/05/27","1,335,380","107,414,005","78.20","81.80","78.20","81.60","+3.40","955",
" 2010/05/28","1,599,916","132,850,811","82.50","84.00","82.00","83.20","+1.60","1,091",
" 2010/05/31","751,782","62,500,591","82.50","83.80","82.50","82.60","-0.60","489",
