"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/02/01","886,422","64,955,221","72.80","73.50","72.80","73.30","+0.50","749",
"2013/02/04","2,268,191","168,573,098","73.60","75.00","73.60","74.50","+1.20","1,298",
"2013/02/05","5,454,181","415,853,470","75.00","77.00","74.80","76.50","+2.00","2,975",
"2013/02/06","3,881,821","299,987,496","77.00","78.50","76.00","76.20","-0.30","2,214",
"2013/02/18","1,883,003","143,688,118","76.60","77.20","75.60","75.60","-0.60","1,149",
"2013/02/19","1,564,294","116,822,195","75.40","75.60","74.00","74.50","-1.10","1,050",
"2013/02/20","1,974,134","146,652,746","74.50","75.00","73.80","74.20","-0.30","1,169",
"2013/02/21","893,374","66,200,953","74.90","75.00","73.80","73.80","-0.40","557",
"2013/02/22","2,113,957","152,403,469","73.40","73.50","71.00","72.10","-1.70","1,094",
"2013/02/23","1,789,033","129,661,296","72.00","72.90","72.00","72.90","+0.80","817",
"2013/02/25","786,408","57,695,769","72.50","74.00","72.30","73.70","+0.80","441",
"2013/02/26","633,372","46,260,956","72.00","73.60","72.00","73.00","-0.70","383",
"2013/02/27","789,301","58,194,618","73.60","74.00","73.30","73.50","+0.50","566",
