"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/11/02","851,028","52,501,423","61.70","62.50","60.90","61.60","-0.10","630",
"2015/11/03","721,127","44,685,547","61.30","62.20","61.20","62.20","+0.60","541",
"2015/11/04","906,821","56,806,863","62.20","63.00","62.20","62.30","+0.10","717",
"2015/11/05","747,797","46,973,568","62.30","63.00","62.00","63.00","+0.70","565",
"2015/11/06","1,156,392","73,507,332","64.00","64.40","63.10","63.10","+0.10","881",
"2015/11/09","1,217,169","77,732,746","63.20","64.10","63.20","63.60","+0.50","861",
"2015/11/10","953,231","60,306,181","63.70","64.00","62.90","63.10","-0.50","716",
"2015/11/11","997,257","63,257,545","63.00","64.00","62.90","63.90","+0.80","681",
"2015/11/12","780,160","49,191,408","63.90","63.90","62.50","63.20","-0.70","627",
"2015/11/13","621,065","38,776,885","62.60","63.00","62.00","62.00","-1.20","432",
"2015/11/16","887,974","54,717,873","61.50","62.90","60.70","62.70","+0.70","653",
"2015/11/17","1,007,807","64,113,259","63.30","64.00","62.90","64.00","+1.30","777",
"2015/11/18","578,946","36,723,775","64.00","64.00","63.00","63.40","-0.60","511",
"2015/11/19","421,993","26,816,955","63.30","63.80","63.10","63.50","+0.10","377",
"2015/11/20","660,793","41,280,503","63.50","63.60","61.50","62.20","-1.30","509",
"2015/11/23","614,650","37,970,665","62.30","62.70","61.30","61.40","-0.80","416",
"2015/11/24","456,959","28,002,704","61.40","61.90","61.00","61.20","-0.20","365",
"2015/11/25","322,818","19,805,257","61.20","61.60","61.00","61.50","+0.30","301",
"2015/11/26","852,012","53,375,644","62.10","63.50","62.00","62.00","+0.50","657",
"2015/11/27","320,350","19,836,170","62.10","62.60","61.50","61.60","-0.40","247",
"2015/11/30","631,513","38,742,796","61.60","62.00","61.00","61.00","-0.60","409",
