"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/06/03","1,618,147","145,240,277","90.40","90.40","89.40","89.60","-1.50","1,278",
"2013/06/04","1,628,193","144,091,393","89.60","90.00","88.00","88.00","-1.60","1,010",
"2013/06/05","3,357,015","300,587,235","88.10","90.50","88.00","89.50","+1.50","1,750",
"2013/06/06","2,110,436","189,605,689","89.40","90.20","88.50","89.90","+0.40","1,103",
"2013/06/07","954,091","84,940,604","90.00","90.00","88.60","89.00","-0.90","780",
"2013/06/10","1,529,708","137,944,282","89.70","90.70","89.70","90.10","+1.10","1,049",
"2013/06/11","1,221,759","109,487,368","90.10","90.10","88.90","89.00","-1.10","619",
"2013/06/13","1,519,957","135,215,078","89.00","89.10","88.40","88.80","-0.20","880",
"2013/06/14","707,803","62,432,578","89.00","89.40","87.70","87.80","-1.00","465",
"2013/06/17","1,354,062","117,362,724","87.60","87.60","86.20","86.70","-1.10","1,033",
"2013/06/18","973,898","85,599,971","86.70","88.50","86.70","88.50","+1.80","827",
"2013/06/19","1,390,921","125,958,046","89.50","91.20","89.10","90.50","+2.00","927",
"2013/06/20","1,802,474","158,935,992","89.50","89.80","87.00","88.10","-2.40","1,108",
"2013/06/21","1,204,904","105,273,256","86.50","89.30","86.20","89.30","+1.20","774",
"2013/06/24","3,025,445","272,813,650","89.30","90.70","89.30","90.10","+0.80","1,761",
"2013/06/25","1,275,292","113,951,464","90.30","90.30","88.60","88.80","-1.30","942",
"2013/06/26","3,997,922","357,430,614","90.00","90.50","88.00","90.00","+1.20","1,235",
"2013/06/27","4,857,613","442,297,630","90.00","92.10","89.50","91.90","+1.90","2,346",
"2013/06/28","5,929,175","510,418,032","87.20","87.90","85.60","86.50","X0.00","1,566",
