"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/05/02","510,767","35,429,782","69.30","69.50","69.20","69.40","+0.20","370",
"2017/05/03","420,281","29,127,343","69.30","69.40","69.00","69.30","-0.10","351",
"2017/05/04","1,071,112","73,964,128","69.40","69.60","68.60","68.60","-0.70","872",
"2017/05/05","367,282","25,253,700","68.60","69.00","68.60","68.60"," 0.00","286",
"2017/05/08","1,495,262","104,013,069","69.20","69.90","69.00","69.90","+1.30","1,101",
"2017/05/09","677,360","46,908,326","69.90","70.00","69.00","69.10","-0.80","531",
"2017/05/10","584,959","40,195,474","69.50","69.50","68.50","68.80","-0.30","421",
"2017/05/11","412,028","28,335,426","68.80","69.00","68.60","68.90","+0.10","308",
"2017/05/12","448,293","30,969,875","68.80","69.30","68.60","68.90"," 0.00","428",
"2017/05/15","823,155","56,515,745","68.50","69.10","68.50","68.50","-0.40","741",
"2017/05/16","837,264","57,548,216","68.50","69.00","68.50","69.00","+0.50","658",
"2017/05/17","505,831","34,761,923","69.00","69.00","68.60","68.80","-0.20","397",
"2017/05/18","681,247","46,547,468","68.50","68.70","68.20","68.20","-0.60","583",
"2017/05/19","1,020,200","69,023,759","68.30","68.30","67.50","67.50","-0.70","705",
"2017/05/22","668,505","45,150,237","67.50","67.90","67.40","67.50"," 0.00","432",
"2017/05/23","479,957","32,504,576","67.60","68.00","67.40","67.90","+0.40","320",
"2017/05/24","1,013,299","68,657,668","68.30","68.30","67.30","67.80","-0.10","725",
"2017/05/25","628,559","42,522,649","68.20","68.20","67.40","68.00","+0.20","543",
"2017/05/26","567,252","38,608,533","68.00","68.30","67.80","68.30","+0.30","477",
"2017/05/31","779,731","53,835,526","68.30","70.00","68.10","70.00","+1.70","552",
