"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/12/03","8,583,069","617,407,726","71.90","72.50","71.50","71.50","-1.30","3,914",
"2012/12/04","7,485,216","534,076,614","70.60","71.90","70.60","71.50"," 0.00","3,807",
"2012/12/05","5,812,282","418,054,839","71.00","72.20","71.00","72.00","+0.50","2,302",
"2012/12/06","6,700,400","481,536,356","72.00","72.10","71.50","71.50","-0.50","3,633",
"2012/12/07","8,566,709","615,045,258","71.50","72.00","71.20","72.00","+0.50","2,576",
"2012/12/10","12,015,458","880,798,272","72.20","74.50","72.00","73.50","+1.50","4,310",
"2012/12/11","10,614,392","787,685,909","73.60","74.60","73.60","74.60","+1.10","4,354",
"2012/12/12","10,767,550","809,065,105","75.00","76.10","74.40","74.90","+0.30","4,693",
"2012/12/13","9,647,440","716,798,460","74.90","75.30","73.80","74.00","-0.90","3,735",
"2012/12/14","6,142,753","454,029,268","74.00","74.40","73.60","73.80","-0.20","2,863",
"2012/12/17","8,967,243","660,024,329","73.50","74.00","73.20","73.40","-0.40","3,584",
"2012/12/18","6,083,740","448,161,510","74.00","74.70","73.40","73.50","+0.10","2,428",
"2012/12/19","8,942,478","658,460,829","74.40","74.50","73.30","73.70","+0.20","3,291",
"2012/12/20","6,942,677","504,970,546","73.90","73.90","71.70","72.50","-1.20","3,620",
"2012/12/21","6,232,179","444,348,160","72.40","73.00","70.70","71.00","-1.50","2,678",
"2012/12/22","3,096,106","219,925,226","72.00","72.00","70.90","70.90","-0.10","1,008",
"2012/12/24","3,508,351","250,822,587","70.90","72.50","70.90","71.50","+0.60","1,853",
"2012/12/25","2,887,550","209,045,008","71.80","72.80","71.40","72.50","+1.00","1,282",
"2012/12/26","1,357,204","99,669,605","72.80","73.80","72.80","73.40","+0.90","876",
"2012/12/27","4,333,938","313,803,674","73.90","73.90","71.80","72.00","-1.40","2,123",
"2012/12/28","8,334,470","607,235,281","73.00","74.10","71.00","74.10","+2.10","3,538",
