"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/05/02","8,013,943","516,378,120","64.00","64.90","63.90","64.60","+1.10","3,561",
"2012/05/03","7,916,413","516,228,811","65.00","66.10","64.80","64.80","+0.20","2,210",
"2012/05/04","4,072,885","264,054,725","64.80","65.00","64.30","64.90","+0.10","1,501",
"2012/05/07","6,294,508","401,229,861","64.30","64.70","63.10","63.50","-1.40","3,505",
"2012/05/08","11,535,506","740,560,776","63.50","64.70","63.00","64.70","+1.20","3,377",
"2012/05/09","4,882,178","313,018,201","64.20","64.60","63.60","64.50","-0.20","2,388",
"2012/05/10","5,316,398","341,284,487","64.50","64.60","63.80","64.60","+0.10","1,660",
"2012/05/11","5,788,313","368,668,885","64.10","64.80","63.00","64.80","+0.20","2,363",
"2012/05/14","10,408,807","692,060,898","64.90","67.70","64.90","67.00","+2.20","4,214",
"2012/05/15","6,825,640","461,500,234","67.50","68.30","66.40","68.30","+1.30","3,254",
"2012/05/16","9,326,577","636,683,297","68.30","69.20","67.40","68.50","+0.20","3,664",
"2012/05/17","8,882,846","617,083,198","68.90","70.20","68.70","69.20","+0.70","2,735",
"2012/05/18","4,204,285","286,617,480","68.50","69.10","67.30","68.10","-1.10","2,690",
"2012/05/21","2,931,866","199,098,417","68.10","68.30","67.50","67.70","-0.40","1,516",
"2012/05/22","2,485,881","167,866,486","67.70","68.00","67.20","67.70"," 0.00","1,569",
"2012/05/23","3,984,734","267,062,937","66.50","67.80","66.00","67.80","+0.10","2,306",
"2012/05/24","3,663,018","252,272,933","67.90","69.40","67.80","69.10","+1.30","1,833",
"2012/05/25","2,469,167","170,578,033","69.00","69.40","68.60","69.10"," 0.00","1,497",
"2012/05/28","2,540,344","176,587,298","69.00","69.80","68.90","69.50","+0.40","1,207",
"2012/05/29","6,552,327","448,937,036","69.20","69.20","67.50","67.90","-1.60","2,584",
"2012/05/30","14,956,976","975,135,918","66.60","66.60","64.30","65.30","-2.60","5,933",
"2012/05/31","10,496,136","689,190,876","64.40","67.00","64.10","66.40","+1.10","4,285",
