"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/01/02","7,366,703","539,180,035","73.80","74.00","72.80","74.00","-0.10","3,439",
"2013/01/03","10,840,245","787,928,933","73.50","74.00","72.20","72.60","-1.40","3,949",
"2013/01/04","8,317,528","602,466,651","72.00","73.70","71.20","73.70","+1.10","3,643",
"2013/01/07","4,211,335","310,119,351","73.60","74.00","73.00","73.70"," 0.00","2,398",
"2013/01/08","6,356,902","468,536,173","73.70","74.00","73.30","74.00","+0.30","2,797",
"2013/01/09","13,023,855","942,481,309","72.80","72.80","71.80","72.10","-1.90","3,992",
"2013/01/10","10,744,538","773,832,002","72.70","72.70","71.50","72.70","+0.60","3,596",
"2013/01/11","5,380,550","391,693,871","72.80","73.00","72.30","72.90","+0.20","2,717",
"2013/01/14","6,359,455","460,226,882","72.00","72.60","71.70","72.60","-0.30","2,085",
"2013/01/15","10,358,536","746,685,112","72.40","72.40","71.90","72.00","-0.60","3,387",
"2013/01/16","9,014,739","653,814,126","72.00","72.90","72.00","72.30","+0.30","3,137",
"2013/01/17","7,515,663","543,415,130","72.30","72.80","71.90","72.10","-0.20","2,305",
"2013/01/18","4,536,929","329,867,852","72.80","72.90","72.40","72.90","+0.80","1,918",
"2013/01/21","4,237,899","307,374,963","72.50","72.80","72.30","72.60","-0.30","1,329",
"2013/01/22","4,881,080","356,782,620","72.50","74.00","72.40","73.20","+0.60","1,707",
"2013/01/23","6,838,222","505,165,855","73.50","74.20","73.20","74.10","+0.90","3,817",
"2013/01/24","3,056,473","224,505,858","74.00","74.00","72.90","74.00","-0.10","1,849",
"2013/01/25","3,251,149","239,592,491","73.90","74.00","73.10","74.00"," 0.00","1,709",
"2013/01/28","4,672,321","341,948,933","73.30","73.90","73.00","73.00","-1.00","2,381",
"2013/01/29","5,202,308","380,032,684","73.80","73.80","72.60","73.40","+0.40","1,894",
"2013/01/30","3,460,976","254,925,927","73.70","73.90","73.20","73.90","+0.50","1,912",
"2013/01/31","7,285,127","542,752,879","74.00","75.10","73.70","75.10","+1.20","3,360",
