"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/05/04","2,216,917","162,273,787","73.10","73.50","72.70","73.50","+0.40","1,447",
"2015/05/05","2,116,383","156,293,274","73.90","74.30","73.20","74.10","+0.60","1,372",
"2015/05/06","3,742,444","274,255,608","73.40","73.90","72.10","73.80","-0.30","1,541",
"2015/05/07","3,301,244","240,742,959","73.10","73.70","72.60","72.60","-1.20","1,689",
"2015/05/08","2,155,970","157,150,511","72.60","73.20","72.60","72.70","+0.10","1,185",
"2015/05/11","2,131,350","156,158,059","72.80","73.60","72.80","73.20","+0.50","1,303",
"2015/05/12","2,214,534","161,300,170","73.00","73.70","72.30","72.50","-0.70","1,487",
"2015/05/13","942,624","68,779,322","73.30","73.30","72.60","72.90","+0.40","543",
"2015/05/14","3,523,307","257,177,978","73.30","73.30","72.50","73.00","+0.10","2,157",
"2015/05/15","5,894,137","428,526,264","72.70","74.00","71.20","71.80","-1.20","2,461",
"2015/05/18","2,274,396","164,208,825","72.20","72.60","71.80","72.60","+0.80","1,345",
"2015/05/19","2,510,427","183,132,707","72.30","73.20","72.30","73.00","+0.40","1,969",
"2015/05/20","3,503,333","256,444,804","73.00","73.40","72.30","73.30","+0.30","1,976",
"2015/05/21","4,924,765","355,468,159","72.80","72.80","71.70","72.10","-1.20","2,452",
"2015/05/22","3,807,264","274,983,512","72.00","72.50","72.00","72.00","-0.10","1,633",
"2015/05/25","4,849,710","346,872,576","71.80","72.00","71.30","71.40","-0.60","1,989",
"2015/05/26","2,823,555","203,425,960","71.90","72.40","71.90","72.00","+0.60","1,461",
"2015/05/27","3,224,741","235,340,635","72.50","73.20","72.00","73.20","+1.20","1,202",
"2015/05/28","4,787,576","347,073,257","72.10","73.50","72.00","72.00","-1.20","2,430",
"2015/05/29","5,387,701","392,893,520","72.00","73.80","72.00","72.90","+0.90","1,541",
