"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/09/03","962,528","61,855,610","64.60","64.90","64.00","64.20","-0.40","759",
"2018/09/04","491,290","31,648,243","64.00","64.90","64.00","64.70","+0.50","433",
"2018/09/05","981,058","63,047,830","64.70","64.70","64.00","64.00","-0.70","783",
"2018/09/06","1,800,118","117,251,107","64.60","65.60","64.20","65.30","+1.30","1,466",
"2018/09/07","1,496,759","97,258,307","64.90","65.40","64.60","65.20","-0.10","1,053",
"2018/09/10","1,518,124","98,548,681","64.80","65.30","64.50","65.00","-0.20","1,089",
"2018/09/11","1,650,616","104,838,924","65.00","65.00","63.00","63.30","-1.70","1,182",
"2018/09/12","2,228,722","137,432,364","63.00","63.10","61.00","61.60","-1.70","1,571",
"2018/09/13","1,020,807","63,276,065","61.60","62.70","61.50","62.10","+0.50","799",
"2018/09/14","1,496,118","92,586,379","62.00","62.90","60.70","62.50","+0.40","1,008",
"2018/09/17","873,159","54,852,192","62.50","63.40","62.10","63.00","+0.50","602",
"2018/09/18","1,345,304","84,675,909","63.40","63.40","62.50","62.80","-0.20","929",
"2018/09/19","1,000,873","63,603,414","63.20","64.00","62.90","63.60","+0.80","863",
"2018/09/20","824,004","51,880,341","63.70","63.90","62.50","62.50","-1.10","702",
"2018/09/21","1,262,434","78,866,658","62.80","63.10","62.20","62.40","-0.10","824",
"2018/09/25","1,369,301","84,583,918","62.30","62.40","61.50","61.60","-0.80","964",
"2018/09/26","816,069","50,366,260","61.50","62.20","61.50","61.50","-0.10","585",
"2018/09/27","1,796,519","109,787,112","61.20","61.70","60.90","61.10","-0.40","1,229",
"2018/09/28","1,874,532","115,671,358","61.10","62.20","61.10","61.80","+0.70","841",
