"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/12/01","4,782,237","308,799,883","65.50","65.50","64.10","64.50","-0.30","2,189",
" 2010/12/02","4,956,209","319,850,890","65.00","65.20","64.10","64.10","-0.40","2,314",
" 2010/12/03","4,992,938","320,899,832","64.20","64.80","64.00","64.20","+0.10","2,134",
" 2010/12/06","5,657,899","360,752,359","64.50","64.70","63.30","63.70","-0.50","2,377",
" 2010/12/07","2,120,908","136,184,586","63.70","64.60","63.70","64.20","+0.50","1,208",
" 2010/12/08","13,527,725","892,924,567","64.80","67.00","64.40","66.60","+2.40","6,427",
" 2010/12/09","15,844,348","1,078,739,187","67.20","69.00","67.00","68.10","+1.50","7,564",
" 2010/12/10","8,202,921","558,853,536","68.80","68.80","67.20","68.10"," 0.00","3,687",
" 2010/12/13","6,907,245","473,071,081","68.70","69.20","67.70","67.70","-0.40","3,097",
" 2010/12/14","6,513,423","436,475,427","67.70","68.10","66.50","66.50","-1.20","3,002",
" 2010/12/15","3,257,901","216,315,448","67.00","67.40","65.90","66.10","-0.40","1,964",
" 2010/12/16","2,444,009","160,759,582","66.20","66.40","65.60","65.80","-0.30","1,413",
" 2010/12/17","3,038,449","201,701,606","66.90","67.00","65.90","65.90","+0.10","1,501",
" 2010/12/20","4,213,249","276,014,352","66.50","66.60","65.00","65.30","-0.60","1,917",
" 2010/12/21","2,617,661","170,767,625","65.80","65.80","64.70","65.80","+0.50","1,551",
" 2010/12/22","5,033,407","336,424,101","66.40","67.40","66.10","66.80","+1.00","2,381",
" 2010/12/23","2,619,857","175,280,865","67.00","67.30","66.60","66.70","-0.10","1,398",
" 2010/12/24","2,425,244","160,084,623","67.00","67.00","65.70","65.70","-1.00","1,412",
" 2010/12/27","1,863,751","123,124,434","66.00","66.50","65.70","65.70"," 0.00","1,053",
" 2010/12/28","3,126,333","208,185,005","66.00","67.10","65.80","66.30","+0.60","1,872",
" 2010/12/29","2,372,330","156,688,677","66.60","67.00","65.50","65.50","-0.80","1,357",
" 2010/12/30","2,488,922","162,003,237","65.50","66.00","64.70","64.80","-0.70","1,315",
" 2010/12/31","1,721,041","112,119,643","65.10","65.50","64.80","65.00","+0.20","847",
