"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/07/01","3,646,040","261,413,574","71.50","72.20","71.20","71.50","-0.40","1,723",
" 2010/07/02","4,010,957","285,042,547","71.50","72.00","70.20","70.80","-0.70","2,144",
" 2010/07/05","3,445,855","247,794,552","71.20","72.80","70.50","72.70","+1.90","1,700",
" 2010/07/06","4,195,858","312,617,560","73.20","75.30","72.80","74.90","+2.20","2,154",
" 2010/07/07","3,471,522","260,536,252","75.90","75.90","74.20","75.20","+0.30","1,450",
" 2010/07/08","3,770,380","284,110,458","76.00","76.50","74.60","74.90","-0.30","2,297",
" 2010/07/09","2,959,009","220,155,571","75.70","75.70","73.90","74.20","-0.70","1,387",
" 2010/07/12","4,203,210","319,787,877","74.80","77.00","74.40","76.10","+1.90","2,071",
" 2010/07/13","3,438,557","262,496,817","76.60","76.80","75.80","76.20","+0.10","1,765",
" 2010/07/14","9,561,228","742,154,338","77.50","78.30","76.90","78.30","+2.10","2,042",
" 2010/07/15","7,682,920","598,028,223","78.10","78.50","77.50","78.30"," 0.00","2,482",
" 2010/07/16","12,915,390","930,595,474","71.80","72.80","71.70","72.20","X0.00","3,173",
" 2010/07/19","4,600,018","325,759,274","71.30","72.00","70.20","70.40","-1.80","2,294",
" 2010/07/20","4,359,228","306,940,314","70.60","70.90","69.90","70.30","-0.10","2,045",
" 2010/07/21","2,458,092","174,603,494","70.50","71.60","70.30","71.20","+0.90","1,308",
" 2010/07/22","4,314,126","305,798,398","71.50","71.90","70.30","70.40","-0.80","2,327",
" 2010/07/23","3,578,721","253,560,428","71.10","71.50","70.20","70.70","+0.30","1,862",
" 2010/07/26","3,531,347","247,815,931","71.10","71.40","69.50","69.60","-1.10","1,621",
" 2010/07/27","2,240,227","156,738,630","69.90","70.50","69.30","70.00","+0.40","1,218",
" 2010/07/28","2,548,751","179,777,319","70.00","71.00","70.00","70.50","+0.50","1,407",
" 2010/07/29","1,693,732","119,570,619","70.40","71.00","70.30","70.90","+0.40","937",
" 2010/07/30","1,434,366","101,053,910","70.80","70.90","70.10","70.10","-0.80","789",
