"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/07/02","1,362,975","74,470,333","55.10","55.10","54.20","54.30","-0.50","870",
"2012/07/03","2,119,720","116,911,500","54.30","55.50","54.30","55.10","+0.80","1,252",
"2012/07/04","2,778,212","155,276,022","55.90","56.10","55.50","55.80","+0.70","1,264",
"2012/07/05","1,106,820","61,926,253","56.40","56.40","55.50","55.90","+0.10","651",
"2012/07/06","5,383,113","306,589,018","56.30","57.20","55.50","57.20","+1.30","2,358",
"2012/07/09","2,020,463","115,102,744","57.20","57.20","56.50","57.00","-0.20","1,020",
"2012/07/10","2,672,494","152,158,064","57.20","57.50","56.10","56.10","-0.90","1,410",
"2012/07/11","4,767,126","266,975,107","54.20","56.50","54.20","56.00","X0.00","2,561",
"2012/07/12","3,533,668","199,758,136","56.60","57.50","55.70","55.70","-0.30","2,295",
"2012/07/13","2,334,696","129,984,516","55.70","56.20","55.30","55.30","-0.40","1,142",
"2012/07/16","1,427,630","79,352,397","56.00","56.10","55.40","55.40","+0.10","870",
"2012/07/17","2,214,873","122,730,085","55.90","56.30","54.70","54.90","-0.50","1,288",
"2012/07/18","2,226,422","120,665,097","55.00","55.20","53.50","53.60","-1.30","1,510",
"2012/07/19","2,312,816","126,599,029","54.50","55.20","54.20","55.00","+1.40","1,337",
"2012/07/20","2,590,704","143,043,273","55.50","55.70","54.50","54.80","-0.20","1,281",
"2012/07/23","1,995,041","108,302,536","54.00","54.90","53.70","54.60","-0.20","1,130",
"2012/07/24","1,542,992","83,989,263","55.00","55.10","54.00","54.30","-0.30","955",
"2012/07/25","2,337,459","129,058,290","55.20","55.60","54.00","54.90","+0.60","1,369",
"2012/07/26","2,712,394","151,961,338","55.40","56.50","55.20","55.70","+0.80","1,469",
"2012/07/27","3,207,836","182,163,252","56.70","57.20","56.30","57.00","+1.30","1,826",
"2012/07/30","5,977,200","346,964,901","57.50","58.60","57.30","58.20","+1.20","2,949",
"2012/07/31","6,440,683","377,951,514","58.60","59.20","58.00","58.00","-0.20","2,894",
